¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(390.80, 12.59, 327.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49855
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499462
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745529
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012037
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301611
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61733
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962818
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34244
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761431
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226176
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841453
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48124
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14969
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85267
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26651
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49393
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739543
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005554
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29457
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609617
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954339
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333099
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751105
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214712
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809867
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39127
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04764
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00644
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261346
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488388
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733546
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999035
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287458
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601866
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945838
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323728
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740756
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20322
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731128
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30271
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94733
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71273
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256174
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482808
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727509
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992489
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280352
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594065
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937336
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314363
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730356
·(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191641
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657901
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21559
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84881
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56752
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250981
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477217
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721445
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98589
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273197
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586262
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928727
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304932
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719928
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166929
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618125
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12986
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75193
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4572
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245562
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471583
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715351
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979289
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266015
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578426
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920151
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295431
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709455
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131259
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578717
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07388
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65672
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34888
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237484
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465922
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709238
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972656
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25878
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570532
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911501
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285954
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692789
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095922
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53975
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03067
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57654
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24257
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22943
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45721
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703089
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966041
µ(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251526
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562627
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902851
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276388
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660936
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060941
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501168
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987928
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5289
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1382
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09432
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22132
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448462
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693881
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959349
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244252
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554708
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894158
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266834
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629419
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026343
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463022
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945647
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48181
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08083
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78077
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21319
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439701
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684388
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949493
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236968
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546746
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885459
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23856
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598225
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992111
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425283
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90387
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4353
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02875
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69559
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205086
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430948
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67493
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939199
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226412
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538775
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876697
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210315
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567363
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958237
¶(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387959
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862579
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38933
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97727
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63763
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196931
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422163
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665407
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92887
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215182
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527308
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857262
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182326
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536773
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924723
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351103
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821742
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34392
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9265
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58108
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188792
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413354
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655907
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918579
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203952
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515037
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851671
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154634
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50657
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89159
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314619
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781386
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29908
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87632
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.529
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180622
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404567
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646401
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908225
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192688
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502752
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841968
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152343
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479633
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858829
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278542
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741529
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25477
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82679
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47751
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2218
¸(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172413
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395734
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636845
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89787
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181439
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49046
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828501
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151245
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478433
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834375
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242888
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702113
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21099
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77791
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42667
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16403
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164233
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386907
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627258
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887526
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170173
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478154
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814999
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150294
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47742
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833254
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221739
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663195
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16776
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73055
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37646
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10704
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156039
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378044
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617721
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877154
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158898
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465871
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801545
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149532
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476606
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832352
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220736
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646364
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12509
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6865
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32686
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05073
(391.95, 12.39, 327.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147845
