¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(442.95, 14.73, 258.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37155
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216125
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325392
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438742
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55631
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678317
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804956
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936454
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07306
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26231
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47919
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70709
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94681
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18886
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40244
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62608
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8605
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10641
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52073
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14861
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248533
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46048
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688345
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933929
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189791
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409603
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644444
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895885
´(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14617
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409676
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69215
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99562
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255008
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365343
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479749
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598444
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72162
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849473
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982254
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12021
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26357
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41262
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61641
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85193
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09985
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33156
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55237
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78377
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12375
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70959
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35702
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25561
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468094
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696542
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94278
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206986
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427926
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664046
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904803
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151488
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415336
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698221
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00215
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295333
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406711
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522244
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642113
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766505
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895617
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02976
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1691
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31393
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46453
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62121
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78429
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00368
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26032
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48121
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7545
µ(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30255
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90621
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262752
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47574
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704779
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951671
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218574
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446629
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678734
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910138
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157185
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42144
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70477
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009163
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337091
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449558
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566252
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687338
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813007
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943482
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07899
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21977
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36614
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51835
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6767
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84156
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01323
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19213
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4125
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92413
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48853
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11106
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269919
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483445
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713072
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960617
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228252
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46568
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684114
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915867
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163275
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427967
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711758
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016691
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345185
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493919
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61182
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73417
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861161
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992992
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12996
¸(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27228
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42024
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5741
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73421
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90092
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07455
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27972
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59685
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10047
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68211
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32461
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277103
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491161
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721385
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969595
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237976
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471997
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689838
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921953
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169802
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434917
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719187
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024682
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353809
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539812
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658982
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78263
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910993
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04427
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18275
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32664
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47625
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63186
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79381
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96705
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19517
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43471
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81618
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28379
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88366
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54726
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28436
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49893
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729748
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978636
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24775
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488072
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695911
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928438
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176683
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442308
¸(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727118
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033195
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36295
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58728
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707733
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832756
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962538
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09734
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23736
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38292
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53424
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69166
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8914
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11482
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34931
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59808
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04563
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53104
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09369
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77964
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291597
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506736
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738145
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987696
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257567
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512726
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719536
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939236
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183996
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450119
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735496
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042192
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372643
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636329
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.758157
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884588
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01587
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15219
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29387
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44111
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61064
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8195
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03843
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26812
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50934
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8205
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28584
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79129
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34221
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298894
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514577
»(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746588
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996802
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267426
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537916
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746233
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967594
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203225
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458363
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744328
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051676
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382876
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686996
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810238
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938169
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07097
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20893
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35232
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54629
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75117
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96583
(441.64, 15.06, 257.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19096
