¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(409.03, 15.05, 308.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840879
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400308
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542858
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691253
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845835
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.018
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20096
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39227
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59254
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80234
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2251
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944973
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073251
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246015
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429902
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625931
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835348
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059537
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300042
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435357
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534393
º(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637283
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744142
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855257
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970833
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117757
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293699
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478723
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673532
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878914
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089649
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220072
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355727
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496855
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643742
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796761
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956224
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13204
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32074
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51823
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72506
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01359
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943298
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068416
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219032
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401168
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595312
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80265
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024539
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262508
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424159
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522866
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625404
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731889
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842604
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957779
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077584
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232555
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41474
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606474
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808488
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021611
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178378
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312744
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452531
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598017
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749546
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907407
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07201
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2517
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44648
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65046
»(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86419
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941926
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066991
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198377
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372894
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565207
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770524
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990165
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225642
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413767
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512161
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614336
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720518
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830901
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945634
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065039
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189344
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352588
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541362
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740181
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949853
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138222
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271349
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409866
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553996
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704091
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860455
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02348
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19352
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37721
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57847
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78932
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940857
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065866
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197176
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345098
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535577
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738898
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956326
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189394
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404119
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502244
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604126
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70999
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820007
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934438
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05348
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177403
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306444
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478082
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673849
¹(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880209
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09799
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231556
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36882
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511646
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660403
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815326
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976815
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14526
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32106
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50902
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71712
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940117
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065086
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196365
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334423
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506412
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707788
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923057
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15375
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395267
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493139
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594745
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700312
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810031
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924144
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042843
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166402
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295057
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429132
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609473
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812628
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027013
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193316
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329381
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471006
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618389
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771965
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931999
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0989
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27308
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45494
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64749
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939651
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064619
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195865
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333903
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479192
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677188
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890378
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118727
º(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363862
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484786
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586187
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69147
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800942
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914721
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033128
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156347
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284692
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418406
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557769
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747061
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95813
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156595
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291533
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431913
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578088
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730308
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888964
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05441
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22703
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40726
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59556
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939536
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064484
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195684
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333716
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479018
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647079
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858222
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084282
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326912
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477269
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578398
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683504
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792685
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906239
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024339
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147315
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275309
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408717
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547745
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692795
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891316
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110794
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255207
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394476
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539428
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690405
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84773
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01176
µ(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18289
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36157
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54823
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939691
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064631
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195876
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333922
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479206
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632365
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826607
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050456
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290585
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47054
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57147
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676342
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785311
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89863
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0165
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139164
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266915
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400003
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538752
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683468
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834527
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042705
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220387
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358569
(410.07, 15.09, 308.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502399
