¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş(358.55, 7.12, 351.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71355
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.97928
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.96491
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.20266
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.18766
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.26768
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.26113
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.25686
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.25487
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.37284
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543439
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726086
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922084
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132917
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360332
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606284
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873033
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163414
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480582
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828284
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211235
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634937
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106144
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633271
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2268
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90005
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66999
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55901
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59683
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.47456
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.66829
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.86357
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.06047
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.08776
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.14668
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.13569
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.12697
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.12051
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.11632
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.14983
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374641
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.545344
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728113
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924306
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135294
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362875
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609047
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876073
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166701
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484119
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832253
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215571
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639744
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111528
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639313
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2336
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90778
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6789
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56933
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60894
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.71739
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91424
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.98497
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.03901
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.02362
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.01051
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.99965
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.99104
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.01806
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.376489
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.54732
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730246
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926576
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137736
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36554
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611912
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879172
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170084
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487876
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836307
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220073
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644735
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117062
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64555
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24067
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9158
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6881
ª(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58002
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62152
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85345
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.94437
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.92462
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.90714
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.89192
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.87896
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.90236
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.96675
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.156464
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732456
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928913
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140293
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368273
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614875
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882377
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173616
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491696
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840542
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224731
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649859
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122806
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651984
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24795
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9241
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69764
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59107
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6345
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86889
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35173
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16615
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.82634
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.79895
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.967018
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.122499
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.288233
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.495458
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142892
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371116
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617912
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885712
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177225
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495635
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84488
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22951
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655183
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12877
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658645
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25546
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93264
¼(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70748
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60248
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64791
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88488
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37111
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34212
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.03994
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04911
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.967351
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.122855
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.288895
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.466249
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.656782
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.879418
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621079
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889138
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180943
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499739
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849347
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234484
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660716
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1349
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665525
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26324
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9415
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71764
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61427
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66174
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53872
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25659
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95404
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.06662
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.59756
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.967749
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.123278
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.289635
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.467042
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.657635
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.862905
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.084573
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.324642
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.722543
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503937
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853979
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239563
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666337
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141191
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672587
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27123
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9506
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72808
– (360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62644
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.84159
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9184
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27577
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97776
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.09432
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.633
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.90199
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.968209
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.123771
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.290203
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.467918
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.658577
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.863919
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.08567
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.325831
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.587067
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.872473
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.18485
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.626445
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.101624
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147684
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679917
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.868745
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.22757
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.85314
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.54578
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.75071
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9359
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29555
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00221
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12304
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.66984
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.94839
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.968734
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.124331
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.290803
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.468876
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.659607
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.86503
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.08687
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.327132
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.58836
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.873884
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.186397
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.529858
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.909985
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.336608
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.81326
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.351789
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.975995
® (360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.69174
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.5592
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.9203
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95395
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31592
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02741
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.15278
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.7081
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.99627
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.969324
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.12496
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.291478
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.469916
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.660726
(360.55, 7.39, 351.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.866236
