¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(376.44, 8.09, 344.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07638
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.7305
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.52962
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75197
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.019509
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.337123
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.686044
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.071075
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.477568
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.89958
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.416143
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.09138
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.141
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.31762
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.74425
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.54727
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.92526
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.019627
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.337255
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.686187
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.071232
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.451519
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.8839
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.406752
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.08172
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.076
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.3268
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.75571
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.56197
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07107
é (376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.019478
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.33709
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.686007
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.049676
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.425413
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.867889
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.39675
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.07109
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.02694
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.33412
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.76487
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.57372
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.20434
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.019061
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.336634
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.685401
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.025889
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.399256
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.851554
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.386147
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.05949
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.98307
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.33959
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.7717
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.58249
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.82985
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.018384
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.33589
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.663632
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.002057
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.383083
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.834905
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.37495
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.04694
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.94942
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.3432
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.77621
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.58828
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02537
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.017437
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.333723
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.641819
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.978181
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.367865
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.817944
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.363159
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.03344
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.92268
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.249
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.77838
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.59107
ë (376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.27086
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.016226
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.313681
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.619967
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.954271
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.352375
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.800679
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.350787
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.019
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.89456
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.15812
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.77822
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.59087
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.93325
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.013587
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.293602
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.598085
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.934438
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.336613
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.783118
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.337832
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.00364
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.86507
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.07787
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.77573
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.58766
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13707
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.995071
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.273491
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.576169
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.919976
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.320589
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.768703
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.324311
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.987367
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.83424
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.0134
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.7709
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.58148
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.976523
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.253354
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.554232
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.905276
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.304304
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.75629
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.310225
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.970188
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.80211
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.94732
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.64578
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.5723
‚!(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.957953
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.233193
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.532276
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.890348
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.287766
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.743381
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.295582
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.952118
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77463
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.88317
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.5155
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.56015
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.93936
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.213015
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.51662
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.875191
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.270983
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.729985
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.280389
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.933169
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.75235
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.84085
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.38766
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.54504
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.92075
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.192822
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.502667
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.859814
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.253957
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.716111
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.264655
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.913354
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.72906
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.79708
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.27885
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.51833
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.902126
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.17262
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.488515
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.844221
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.236696
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.701762
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.24839
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.892688
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.70478
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.7519
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.18687
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.32784
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.883493
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.152413
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.474169
Ò (376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.828418
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.219207
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.686949
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.231597
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.871185
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.67952
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.70535
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.09347
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88602
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.864853
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.138361
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.459633
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.81241
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.201493
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.671677
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.21429
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.848858
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.65331
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.65748
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25527
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79059
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.846213
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.124938
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.444916
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.796202
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.183566
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.655952
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.196476
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.825723
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.62616
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5143
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17371
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68534
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.82757
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.111348
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.430015
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.779799
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.165422
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.639785
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.178162
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.801796
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26339
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46463
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09707
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5707
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.808936
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.097597
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.414943
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.763208
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.147451
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.623182
ó(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.15936
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43851
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22345
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41342
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05127
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44709
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.794529
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.083685
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.399696
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.746431
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.1323
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.606147
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779842
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4191
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21318
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36068
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00206
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31496
(376.41, 8.15, 344.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.781644
