¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(367.53, 6.93, 352.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367636
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28575
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76573
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43332
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25366
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43626
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62551
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76389
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84555
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93055
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01899
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11094
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20645
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3056
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40854
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53831
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69129
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84963
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01354
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18324
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35892
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53175
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7075
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320242
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687756
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087368
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521929
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02103
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49698
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9619
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38517
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8353
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29597
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75587
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3903
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26924
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45219
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59632
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67372
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75433
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83827
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92555
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01637
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11068
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20862
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31031
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41581
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54658
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70224
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86335
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03019
‡(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20287
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38168
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56685
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315419
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682491
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079277
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512065
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01486
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50759
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97307
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39658
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8452
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30676
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76747
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34772
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28673
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43712
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51035
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58677
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66636
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74924
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83548
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92516
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01837
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11515
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21563
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31987
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42803
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55976
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71823
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88229
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05215
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22799
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4101
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31031
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676908
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070862
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501789
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00343
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51801
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98447
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40599
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85542
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31802
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77965
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30556
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28587
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35516
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42749
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50292
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58157
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66346
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74869
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83729
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92938
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02504
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12438
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22744
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33436
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44526
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.578
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73942
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90652
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07951
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25866
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304956
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67103
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062205
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491134
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991582
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52823
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99609
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41569
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86592
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32979
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79235
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.293
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14599
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25652
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33772
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42218
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49989
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58082
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66506
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75265
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8437
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9383
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03651
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13846
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24422
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35388
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46759
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60134
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7658
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9361
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11244
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299309
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664285
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053258
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480295
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979272
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53564
ƒ(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00795
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42568
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87674
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34207
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8056
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30737
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99766
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10664
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21954
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3107
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39708
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48688
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58016
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67115
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76121
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85479
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95196
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05281
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15742
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26596
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37848
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49507
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62993
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79761
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97121
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293404
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655894
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044035
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47016
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966576
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52141
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01866
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4359
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88787
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35489
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81941
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32234
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85402
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96068
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07123
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18574
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28791
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37636
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46816
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56352
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6625
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76519
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8706
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97043
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07399
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1814
„(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29276
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40821
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52781
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66384
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83484
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287221
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647232
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03459
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459743
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953447
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50674
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02841
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44645
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89927
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36816
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83378
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33789
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71492
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81937
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92764
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03979
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15595
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26945
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35991
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45386
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55138
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65254
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75746
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86629
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97907
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09594
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21043
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32476
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4432
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56593
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70322
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28079
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638329
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024839
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44899
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939905
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49158
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03842
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45727
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91097
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.382
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84871
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35406
(368.16, 6.87, 352.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58019
