¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(394.23, 13.88, 248.93) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 11.21375
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53067
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12041
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52327
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65864
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79889
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94427
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09495
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25119
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4132
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64823
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82564
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97903
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25595
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57816
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91756
·(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37602
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95681
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598109
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840914
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103395
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387959
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697464
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03262
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393072
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769585
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189108
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656717
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20337
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83184
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5631
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15978
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53077
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66632
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80677
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95231
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10322
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25965
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48652
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72574
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87486
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02937
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20188
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5216
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85833
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28326
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85692
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599059
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841945
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104486
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38916
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698776
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031719
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392084
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768532
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185022
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652184
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19802
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83011
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56113
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19974
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53978
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67555
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81625
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96203
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11316
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.332
´(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56709
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77608
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92633
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08206
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24344
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46746
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80162
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19375
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76056
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599959
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842891
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105541
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390287
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700017
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03079
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39108
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767511
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180903
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647601
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19254
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82819
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55894
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2403
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55038
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6864
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82735
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97341
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1843
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41228
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65036
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82866
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98015
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13713
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2998
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46848
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74739
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1074
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600802
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843826
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106532
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391359
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700382
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029831
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390006
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76647
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177868
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643024
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18696
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8261
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55651
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28145
·(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56251
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69883
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84007
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04309
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26432
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49521
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73611
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88354
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03632
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19458
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35866
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52878
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70517
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04277
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601586
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844697
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107469
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392379
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699454
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02879
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388892
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765493
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176775
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638429
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18189
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82378
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55388
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32322
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5762
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71284
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.908
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1228
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3469
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58084
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79204
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94078
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09484
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25454
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42005
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59166
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76962
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99104
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602352
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845507
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108359
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393334
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698468
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027727
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387709
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764484
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175692
·(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63381
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17968
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82128
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55103
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36558
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59147
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77876
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98745
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20508
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43215
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66924
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8503
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00037
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15585
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31698
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48399
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65717
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83681
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02315
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603061
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846241
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109185
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394225
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697462
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026632
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386502
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763514
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174605
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629198
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1773
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81857
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54795
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38475
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65505
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8579
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06937
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28992
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52009
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76049
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91096
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0624
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21933
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38198
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5506
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72544
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90675
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603701
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846963
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109944
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394339
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696415
¸(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025474
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385245
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762562
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173566
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62652
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17477
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81569
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54467
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38095
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73392
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93955
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15387
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37748
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61086
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8264
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97397
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12691
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28535
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4496
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61986
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83657
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604321
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847622
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11066
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393329
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695346
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02429
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383952
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761638
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172542
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625372
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17204
(395.46, 13.88, 248.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81261
