¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(408.64, 12.89, 328.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920889
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08662
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06512
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350148
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660334
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999047
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370421
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785106
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254393
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778202
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36649
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03184
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79033
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65531
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17955
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27115
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36609
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46438
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56377
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66456
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76897
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87705
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98898
µ(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10481
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22473
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34888
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47738
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61039
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74813
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89071
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03835
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19123
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062948
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347747
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657732
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996199
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367323
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779339
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248003
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771027
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35839
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02266
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77979
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65069
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27001
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36298
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45499
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55032
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64907
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75132
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85719
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96681
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0803
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19777
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3194
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4453
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57561
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71053
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85019
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99482
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14451
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29957
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602087
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345242
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654953
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993205
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364004
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773347
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241297
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76351
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3499
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01302
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76879
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63797
²(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3623
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45096
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54288
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6381
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73725
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84099
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94842
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05963
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17479
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29398
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41737
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54508
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67728
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81416
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95585
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10256
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2545
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41182
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597092
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342383
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652053
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990001
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360489
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768377
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234318
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755678
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3411
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00299
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75732
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62465
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46061
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55087
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64439
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74124
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84161
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94554
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05315
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16457
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27991
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39931
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5229
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65084
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78329
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92143
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06527
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21414
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36835
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52808
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591972
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335695
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647478
µ(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986628
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356792
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764306
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227036
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747513
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3319
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99254
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74534
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61085
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56214
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65403
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74921
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84781
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94995
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05571
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16521
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27862
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39595
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51749
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64325
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77345
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90822
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04775
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1922
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34179
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49665
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80492
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.586728
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851882
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640016
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980067
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352873
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759964
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219415
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739051
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32235
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98171
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73293
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60266
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66698
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76054
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85745
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95787
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06185
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16955
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28103
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39647
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51596
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63966
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76767
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90025
«(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03745
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1795
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32658
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86628
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42885
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02739
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581361
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846097
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632402
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971725
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343864
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753876
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211599
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73024
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31243
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97044
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72006
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60158
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68283
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87053
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96925
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07154
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17747
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28717
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4007
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51828
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63995
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76595
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89638
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03134
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17112
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91185
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50966
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10919
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75665
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40477
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575922
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840184
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62464
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963213
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334551
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743517
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207242
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721125
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30214
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95878
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7067
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59974
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68067
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98407
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0847
¥(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18897
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29688
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40866
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52439
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64417
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76816
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89654
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15725
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96538
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60152
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20326
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.853
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23239
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39409
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56149
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570359
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834139
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121091
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95453
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324972
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732971
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205114
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718133
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29331
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94677
(407.87, 13.00, 329.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69293
