¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(381.33, 7.15, 349.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06148
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505123
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76727
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052526
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.36404
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709474
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654405
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079723
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536168
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02569
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47644
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50499
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48224
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75941
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34931
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07933
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98031
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508445
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770881
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056465
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368351
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714823
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663752
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091268
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548954
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05679
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52044
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55061
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53266
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81437
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41902
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18142
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19949
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511641
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774354
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060254
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372231
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719971
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103866
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102724
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561626
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07087
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56563
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59478
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57612
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8682
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.48954
¹(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28144
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66704
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514706
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777687
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063889
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376346
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.724916
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.109336
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11408
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574182
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08486
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61273
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64054
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61861
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92085
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.56053
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37937
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15405
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517643
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780879
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067372
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380654
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729659
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114581
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541191
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586633
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0987
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66181
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68795
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66007
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97229
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.6301
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47509
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66174
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52045
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78393
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070701
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384775
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.734197
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.1196
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54673
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598931
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11238
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68555
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73701
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70049
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.02319
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.69816
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56848
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19672
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523125
¸(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786839
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073873
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388707
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738527
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12439
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.550817
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00883
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12597
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71596
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78777
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73983
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.07523
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.76466
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65941
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82606
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52567
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789606
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07676
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392452
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742649
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128954
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.554138
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01253
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14306
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75475
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84026
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77806
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.12597
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.82955
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74786
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45682
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528083
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79223
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079379
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396005
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746564
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133284
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.557253
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016002
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528223
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79353
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89453
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81515
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.17534
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.89275
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8337
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530362
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794709
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081846
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399369
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750269
Å(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137381
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.560163
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.019242
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.531855
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83226
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95059
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.85311
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.22331
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.95421
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9168
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532509
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797041
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084159
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.40254
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.753761
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141247
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.562867
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022251
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.535228
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15493
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00849
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.89038
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.26982
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.01387
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99231
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53452
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79923
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086318
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405518
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757041
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.144875
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.565357
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.025029
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.53834
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16542
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.06363
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.92642
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.31484
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.07167
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03722
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536397
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80127
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088321
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4083
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.760107
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148158
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.567641
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.027573
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.545366
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17548
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89507
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.96121
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.35833
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.12756
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10419
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538138
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803082
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090382
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.410889
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762958
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150852
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569715
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.029883
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.554422
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1851
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.91002
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.99472
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.40025
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.18147
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.66858
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539745
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804634
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092564
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413282
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765594
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153319
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.571577
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.031958
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562895
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19429
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.9372
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.02693
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.44057
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.23336
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.75891
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541216
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806045
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094566
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415478
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.768012
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155559
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.573228
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.033797
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.570564
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20303
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.96333
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.0578
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.47923
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.28317
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.84551
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542551
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807311
ã(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096388
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.417479
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.770215
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.157572
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574667
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.0354
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.577842
(381.05, 7.19, 349.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21133
