¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(425.06, 9.47, 363.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35602
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48893
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74579
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56038
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800979
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058642
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335217
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632754
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954773
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282227
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625778
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997305
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40027
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8119
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25524
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74816
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27557
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84154
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47708
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27213
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17484
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45338
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60534
…(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546103
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791054
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04801
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323769
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620451
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940411
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265975
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608252
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978324
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37964
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79604
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23899
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73038
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26001
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8245
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45968
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24073
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14412
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41894
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4649
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531448
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781227
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03744
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312437
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608259
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927264
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253758
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590992
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959632
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35938
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78071
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22315
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7131
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24509
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80812
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44292
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20997
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11285
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38492
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32623
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516838
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771494
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027081
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301271
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596233
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914313
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244081
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578238
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941315
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33952
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76576
†(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20777
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69632
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23071
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79236
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42682
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17988
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08269
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35089
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25115
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502291
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761909
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016785
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29024
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584339
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901448
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234628
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568057
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928012
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31997
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75127
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19287
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68003
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21341
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77723
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41137
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15041
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05297
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30463
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17593
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487775
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750713
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00664
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279338
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572648
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888833
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221148
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558233
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917351
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30616
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73049
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1784
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66423
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1961
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76273
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39657
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12157
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02364
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25886
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10063
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473301
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735161
™(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996628
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268606
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561048
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876321
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207165
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548639
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907011
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29496
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71618
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16434
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64889
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17931
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74889
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38241
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09341
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99486
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21359
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01068
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458866
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719647
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986731
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257966
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549593
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863734
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193386
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539335
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896996
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28408
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70436
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15425
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63409
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16307
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73567
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36891
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07293
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96642
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16881
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91167
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.08579
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.0724
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.10258
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.13782
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.19949
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.28334
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.38684
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.49479
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444496
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704181
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976946
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247487
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538353
¡(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851157
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179805
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530327
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887258
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27353
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69291
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14535
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62391
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14738
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72307
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35601
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05865
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93848
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1245
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.813
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.20889
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.92096
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.91372
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.94772
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.99465
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.04611
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.10228
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.21753
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.35539
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430163
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68877
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967274
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237127
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527226
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838809
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166451
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520833
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877843
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26337
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68183
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1369
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61472
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13725
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71102
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34377
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04504
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.911
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08072
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71471
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.22137
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.86376
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.85839
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.8945
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.9403
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.98972
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.04341
‰(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.15205
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.2961
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415914
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67343
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950739
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226929
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51621
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826628
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153348
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506619
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868763
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25352
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67115
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.126
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60598
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12767
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70047
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33217
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03219
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88396
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0414
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77194
(425.07, 9.44, 363.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.62409
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 23.23776
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.82714
(425.07, 9.44, 363.44) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.81826
