¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(322.61, 7.23, 366.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54009
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5307
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05667
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09861
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70599
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252887
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518693
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805871
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11719
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455678
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82496
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229443
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674283
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1658
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71156
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32055
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00604
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78128
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59323
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51525
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43894
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98433
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0813
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09257
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3152
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253897
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519793
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807124
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118495
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457115
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82653
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231162
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676187
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16788
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71393
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3237
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00898
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78463
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60368
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55044
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49054
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26187
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1196
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32275
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22307
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254925
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52084
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808266
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119734
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458472
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828037
…(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232795
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677998
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16989
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71615
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32621
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01183
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7878
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61426
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58543
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54351
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2763
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15923
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29871
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19681
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255851
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521853
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809361
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120945
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45976
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829446
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234335
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679713
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17179
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71827
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32856
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01449
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79087
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62498
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62024
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87535
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28189
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20009
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27637
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17242
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256721
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522812
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810418
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122054
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460996
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830784
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235845
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681317
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1736
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72025
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33083
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01702
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79373
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63583
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65486
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88804
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2872
‚(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24232
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25568
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18508
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257573
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523727
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811381
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123145
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462133
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83206
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237223
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682856
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17529
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72215
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33293
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01941
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79643
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6468
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6893
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89226
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2922
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28583
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23697
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24611
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258368
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524609
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812291
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12414
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463247
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833238
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238523
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684301
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17687
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72393
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33494
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02164
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.799
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6579
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70746
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89624
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29692
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58531
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29406
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94934
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259099
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525389
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813179
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125079
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464263
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834361
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239749
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685688
†(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17837
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72561
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3368
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02379
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80138
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66911
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71067
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89997
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30134
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91703
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35295
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04599
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259777
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526115
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81398
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125948
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465224
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835416
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240888
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686934
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17979
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72718
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33854
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02576
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80366
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69132
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71361
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90345
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30547
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9817
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41364
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14368
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260428
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526828
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814695
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126753
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466089
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836393
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241967
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688094
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18108
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72859
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34018
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02758
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80574
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69372
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71639
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90667
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3093
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98632
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47621
‡(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19244
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261029
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527442
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815389
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127531
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466915
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83729
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242949
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689196
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18227
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72996
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34168
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02925
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80763
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69591
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71893
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90966
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31284
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99058
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54061
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21137
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96465
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26158
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528045
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816038
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128205
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467634
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838099
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243849
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690177
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18338
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73119
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34303
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03079
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80938
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6979
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72127
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91238
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31607
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99448
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60693
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23086
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90807
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262068
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528585
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816615
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128831
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468354
(322.16, 7.28, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838831
