¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (436.74, 14.24, 303.20) (437.56, 9.13, 322.03) (3.52, 3.07, 8.33) Truck 2.648954
Ÿ(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703572
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.516473
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63965
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44297
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61302
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12937
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19099
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.44843
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.0395
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.226886
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617866
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.069721
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694144
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.498878
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58566
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36613
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53166
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.10619
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19404
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.47556
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.06903
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223103
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613646
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0597
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.683794
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.47994
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53638
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28557
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20986
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07981
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19309
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.49847
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.09575
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218828
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608874
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048573
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.672533
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.459682
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50235
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18659
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0027
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.05027
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.18816
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.51712
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.11963
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214056
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603553
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036342
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.660368
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.438128
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46661
Ÿ(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08095
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90758
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99583
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.17922
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.5315
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.14067
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208797
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597681
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024274
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.647305
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.415289
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4292
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9718
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80538
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92519
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.16632
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54158
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.16882
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203045
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591267
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017199
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.633358
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.389991
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39016
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8594
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69648
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84885
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14946
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54735
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.20111
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196811
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584314
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009556
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.618539
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.357059
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34955
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74401
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63069
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76698
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12867
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54881
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22962
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190095
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.576821
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001348
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.602857
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.322391
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3074
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62587
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60218
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67976
ª(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.10398
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54594
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.25433
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182899
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568799
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.992581
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58632
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.286034
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25895
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53774
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57259
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58738
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.07542
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53876
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.27522
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177376
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.560248
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983259
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.568952
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.248042
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18949
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45438
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54194
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49005
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.04303
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52728
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.29226
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172635
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551175
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.97339
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547651
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.208459
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1179
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36907
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51026
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39066
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00684
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85607
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.30542
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167621
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541585
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962975
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523658
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.167336
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04429
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28193
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35081
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28881
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34318
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87054
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162333
¿(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531482
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952026
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.498552
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.124724
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.985816
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19146
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16831
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10915
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32135
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88114
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156771
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520872
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940544
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.472357
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.097246
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.946463
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08204
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98459
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92518
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28056
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88783
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150942
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509765
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.928538
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.445103
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.072646
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.905936
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98238
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8247
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74714
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23579
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87619
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144844
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.49816
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.916012
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.416816
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.047191
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.864278
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91836
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63884
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61047
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18712
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8469
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.138483
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.486073
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902976
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.387519
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.020896
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.821525
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85311
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45109
Î(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47027
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1346
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81322
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131859
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473502
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889437
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357241
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.993788
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.777718
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78668
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26353
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27818
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07826
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77509
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124975
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460457
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875402
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333463
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965881
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.732891
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71913
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09147
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02885
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02536
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73264
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117833
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.446943
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860875
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.317134
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.937197
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.687082
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65055
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96526
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77939
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88931
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68586
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110436
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432973
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84587
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.30027
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907758
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.640344
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58099
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83839
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56168
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73295
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63485
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102788
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423394
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830391
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282879
Æ(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.877584
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.576231
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48232
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71101
(436.27, 14.36, 306.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3597
