¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Û(381.72, 13.90, 258.75) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.91286
(382.27, 13.84, 258.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.32893
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 8.842097
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.148774
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67338
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14617
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.612
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10815
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63751
á(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20354
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8551
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65418
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322754
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544806
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78409
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042613
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322766
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627322
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959549
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323308
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688601
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028503
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.088013
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.062894
(382.27, 13.84, 258.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.761184
(382.27, 13.84, 258.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.73848
(382.27, 13.84, 258.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.717058
(382.27, 13.84, 258.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.696898
(382.27, 13.84, 258.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.677987
(382.27, 13.84, 258.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.660309
(382.27, 13.84, 258.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.643853
(382.27, 13.84, 258.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.628601
(382.27, 13.84, 258.21) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.614543
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 8.890668
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.168712
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85069
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30447
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77969
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28617
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82686
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40531
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16072
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98641
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322825
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544887
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784182
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042721
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322879
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62744
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959688
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323461
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693253
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037331
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.139595
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.114335
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.090566
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.068271
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.047431
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.028031
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.010057
Ü(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 8.993494
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 8.978331
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 8.964553
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 8.95215
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 8.941117
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.18866
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01229
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46807
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95311
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47034
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02287
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.697
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4794
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34947
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322909
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544982
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784266
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042819
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322991
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62753
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959798
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323589
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703798
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050105
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.193148
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.167737
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.143827
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.121401
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.100437
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.080924
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.062843
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.046182
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.030927
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.017067
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.004593
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 8.993492
(382.27, 13.84, 258.21) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 9.208618
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17198
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63713
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13249
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66094
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26928
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03916
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87988
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78711
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32297
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545057
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784358
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042893
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323079
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627666
ı(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959904
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32371
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697407
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.780807
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.765608
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.751766
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.739267
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.728111
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.718279
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.709764
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.702569
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.696681
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.692098
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.688814
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.686828
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.686139
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.686753
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33694
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81507
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32612
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87203
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63543
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43725
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31428
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.226
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323036
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545113
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.533279
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.508227
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.484332
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.461572
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.439928
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.419384
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.399923
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.38153
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.364188
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.347887
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.332611
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.318349
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.305089
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.292824
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.281542
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.271234
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.261892
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.253512
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.050544
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.04924
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.664612
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52048
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0111
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53451
ş(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21833
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01929
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85525
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73785
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68735
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323099
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545176
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.480651
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.455791
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.432078
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.409491
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.388012
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.367625
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.348313
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.330058
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.312848
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.296667
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.281507
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.267351
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.25419
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.242014
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.230815
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.220581
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.211307
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.202986
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.592221
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.583298
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.683311
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71167
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21405
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80492
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5926
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42205
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27768
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18134
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17278
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323128
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545195
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.42981
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.405136
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.381599
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.359181
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.337862
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.317627
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.298457
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.280337
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.263253
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.247191
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.232141
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.218088
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.205022
ú(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.192934
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.181813
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.171652
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.162443
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.154179
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.570473
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.600397
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.702003
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90944
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42414
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16439
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9851
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84312
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70459
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68497
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70774
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.323169
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54527
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.380703
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.356209
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.332843
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.310588
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.289423
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.269333
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.250299
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.23231
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.215349
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.199402
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.184458
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.170505
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.15753
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.145527
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.134484
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.124393
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.115246
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.107036
(382.27, 13.84, 258.21) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.581095
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.618714
(382.27, 13.84, 258.21) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 8.720689
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11412
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75989
(382.27, 13.84, 258.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54106
