¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(338.16, 7.47, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906129
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26741
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526923
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806825
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109618
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438196
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73849
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060514
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408648
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786077
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23999
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74231
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41689
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33838
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6509
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19903
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09018
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.40303
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.37028
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.34081
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.31461
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.29164
(338.09, 7.47, 335.66) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 22.89084
(338.09, 7.47, 335.66) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 22.89173
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.514416
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682804
’(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.862689
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055259
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261909
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484135
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723746
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982837
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247336
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505307
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783521
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08444
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410851
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730875
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05226
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399719
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784825
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24094
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74334
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29934
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13589
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60417
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14253
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02054
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.26627
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.25119
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.2393
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.23059
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.22505
(338.09, 7.47, 335.66) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.99503
(338.09, 7.47, 335.66) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.97283
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509039
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677019
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856519
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048664
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254813
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476501
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715539
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973937
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227641
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48413
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76072
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059706
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384042
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723774
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044654
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391488
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786299
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24257
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74512
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30132
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9345
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55842
œ(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08729
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95252
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27839
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.53008
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.518
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.50915
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.50351
(338.09, 7.47, 335.66) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.59805
(338.09, 7.47, 335.66) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.57666
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503726
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.671384
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850503
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042215
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247873
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469037
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707453
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965219
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208358
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463384
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738307
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035549
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357798
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708317
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037645
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383892
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788385
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24486
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74766
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30415
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73438
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5137
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03329
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88604
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19456
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.81967
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.80741
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.7984
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.79266
(338.09, 7.47, 335.66) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.2178
(338.09, 7.47, 335.66) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.19718
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498513
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665833
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844542
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035847
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241045
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461675
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699527
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953569
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18944
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443037
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716398
œ(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011837
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332107
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680347
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031214
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376985
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791107
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24785
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75093
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30776
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53571
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46994
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9805
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82113
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11281
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 22.12051
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 22.10805
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 22.09889
(338.09, 7.47, 335.66) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 22.09304
(338.09, 7.47, 335.66) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.25954
(338.09, 7.47, 335.66) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.25701
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.493382
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.660388
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83873
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029617
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234366
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454475
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691778
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936261
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170918
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423126
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694942
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988643
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306957
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653011
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0254
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377764
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79447
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25149
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75497
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32297
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93578
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4272
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92894
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75777
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03302
(338.09, 7.47, 335.66) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.42333
(338.09, 7.47, 335.66) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.41148
(338.09, 7.47, 335.66) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.40298
(338.09, 7.47, 335.66) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.39784
(338.09, 7.47, 335.66) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.46682
(338.09, 7.47, 335.66) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.46421
“(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488387
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.655044
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833026
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023502
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227812
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447433
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68416
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919347
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152762
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403639
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673929
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965914
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282339
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626255
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00134
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381395
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803314
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27804
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80276
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38574
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52142
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38541
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87862
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69591
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95523
(338.09, 7.47, 335.66) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.77572
(338.09, 7.47, 335.66) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.76366
(338.09, 7.47, 335.66) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.75501
(338.09, 7.47, 335.66) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 22.74975
(338.09, 7.47, 335.66) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.68141
(338.09, 7.47, 335.66) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.67872
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483505
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649818
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827448
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017525
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221382
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440528
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676711
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902782
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13501
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384549
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653376
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943723
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258247
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600068
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986786
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415054
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850704
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33025
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86055
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45005
›(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10246
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34463
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82944
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63556
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87941
(338.09, 7.47, 335.66) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 23.14288
(338.09, 7.47, 335.66) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 23.1306
(338.09, 7.47, 335.66) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 23.12178
(338.09, 7.47, 335.66) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 23.11641
(338.09, 7.47, 335.66) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.9036
(338.09, 7.47, 335.66) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 22.90083
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478696
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.644691
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821953
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011673
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215094
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433792
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669409
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886554
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11761
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36587
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633266
(338.09, 7.47, 335.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927148
