¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(330.93, 7.76, 366.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62315
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76533
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104385
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475748
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884182
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335456
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836559
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39609
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02494
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73038
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5135
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41082
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36547
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22212
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19621
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75343
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.99992
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.97581
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.95458
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.93623
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.92073
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.90807
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.89826
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.89127
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 18.8871
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.635818
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823788
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025659
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663204
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907433
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171373
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457428
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768471
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107844
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479549
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888384
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340094
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.841681
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40187
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03145
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73232
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51575
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41342
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3556
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18552
«(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11983
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88353
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.20722
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.18277
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.16124
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.1426
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.12686
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.11399
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.10399
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.09685
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.09256
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638468
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826631
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028714
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665551
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909972
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174118
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460406
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771709
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111396
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483456
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892668
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344816
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846983
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40781
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03813
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73455
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51825
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41633
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32395
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15011
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07986
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01372
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.42203
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.39722
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.37537
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.35645
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.34045
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.32736
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.31717
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.30987
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.30546
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64115
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829507
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031808
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66794
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912591
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176918
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463484
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775053
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115016
«(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487426
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897076
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349731
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852406
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41387
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04499
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73701
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52108
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41954
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29336
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11578
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04122
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14394
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.64467
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.6195
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.59731
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.57809
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.56183
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.5485
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.53811
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.53065
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.52611
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643864
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.832418
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034938
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670454
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915269
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179838
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46664
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778482
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118794
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491546
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901571
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354716
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857973
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42015
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0493
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7397
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52417
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42309
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3208
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13706
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05455
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27413
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.87548
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.84992
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.82739
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.80786
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.79132
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.77775
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.76716
”(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.75952
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.75484
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646611
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835365
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038105
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672992
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917987
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182796
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469815
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781957
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122606
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495776
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906218
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359835
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863688
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42654
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05191
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74265
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52751
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42697
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35452
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17481
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09704
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4042
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.11483
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.08887
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.06597
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.04612
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.02929
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.01547
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.00466
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.99683
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 19.992
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649388
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838344
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041307
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675574
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920787
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185814
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473116
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78554
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126516
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500056
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910973
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365091
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869554
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4331
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05473
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74587
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53116
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42929
­(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38725
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21372
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15794
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53411
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.36309
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.33672
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.31344
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.29325
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.27611
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.26203
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.25099
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.24298
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.23799
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653776
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.841356
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450545
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678244
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92367
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188914
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476501
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789255
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130526
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504471
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915843
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370488
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875548
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43979
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05779
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7493
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53508
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42172
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37857
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2539
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30852
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6504
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.62068
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.59388
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.5702
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.54965
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.5322
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.51784
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.50656
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.49835
(330.82, 7.55, 366.40) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 20.4932
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656796
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844402
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453099
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681002
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926616
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192139
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479927
¥(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792998
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134636
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508961
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920786
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375984
(330.82, 7.55, 366.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881678
