¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (343.10, 7.77, 311.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05849
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.69392
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67338
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.68733
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.71526
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.40054
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767276
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206083
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657684
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15368
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70506
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30307
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90726
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58171
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30031
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01011
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83258
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64052
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29156
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9438
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8137
õ(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.68852
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64896
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.62375
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.64124
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.66463
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.55933
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74835
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185104
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634922
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12843
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67692
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27293
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87371
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54414
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26106
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97184
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79085
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5969
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47322
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3728
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27378
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21697
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16343
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15225
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10653
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31732
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729002
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163682
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611827
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10284
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64837
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24262
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83997
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50634
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22198
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93475
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74918
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55369
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43293
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33102
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22748
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16856
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11002
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10618
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05612
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26398
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709284
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141873
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588422
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07687
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61944
…(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21209
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80601
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46834
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18297
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89766
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70753
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51084
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39297
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18199
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12138
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06397
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06182
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00758
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21668
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93193
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689197
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11964
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564728
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05056
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59013
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18145
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7719
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43017
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14411
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86058
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66587
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47291
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35324
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24974
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13736
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07541
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02198
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01918
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96858
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17083
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77127
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668728
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097011
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540715
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02396
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56041
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15532
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74048
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39236
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10776
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82354
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62426
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43773
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31387
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21023
„(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09361
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03067
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98126
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97824
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9327
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12639
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61228
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647909
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073977
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5164
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997012
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53044
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12953
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71181
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3603
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07456
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78646
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58268
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40281
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27475
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17147
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05068
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98715
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94169
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93902
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89863
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08334
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51463
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626729
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050559
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49178
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969774
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50006
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10356
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68295
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32806
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04136
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74944
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54116
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36291
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23267
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13263
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0086
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94991
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90334
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90345
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86628
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02191
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42865
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605214
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026783
‡(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466902
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942206
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4694
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07743
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65389
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29558
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00818
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71248
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49968
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32076
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1855
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08752
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95971
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91064
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86183
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87071
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83327
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94767
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34494
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58336
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002644
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441792
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914359
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44035
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05107
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62462
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26291
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97503
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67556
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45828
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27896
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13876
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04321
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91065
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86957
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81644
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82704
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78542
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89916
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28507
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561186
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978157
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416349
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886282
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41322
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02071
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59518
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23008
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94051
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63863
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41691
„(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2375
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09237
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9997
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86251
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82966
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77229
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78505
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73942
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85327
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2223
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538713
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953318
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390715
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857877
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38566
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98973
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56561
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19704
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90343
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60181
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37563
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19636
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04639
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95703
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81528
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79083
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72943
(343.28, 7.81, 311.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74471
