¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(328.92, 7.34, 374.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947299
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647535
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08005
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71026
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42636
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18669
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92623
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78352
®(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66796
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5638
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68626
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14122
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09142
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.56448
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.54347
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.52616
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.51253
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.50256
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.49626
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.49361
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.49463
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12037
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327618
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550404
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790501
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049962
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331176
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636943
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970568
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335974
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737862
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181901
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645049
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16048
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80133
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 10.07261
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.989789
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.965474
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.942909
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.921966
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.902681
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.885014
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.868871
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.854379
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.841434
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.830054
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.820227
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.811957
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.836065
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.45944
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.45756
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.45828
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117404
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324434
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546978
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786803
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04596
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326834
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632215
É(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965399
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330303
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731612
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174982
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665413
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21707
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 10.00677
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.888566
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.849541
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.827758
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.807576
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.788932
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.771866
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.756319
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.742244
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.729674
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.718642
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.709062
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.700981
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.694379
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.709261
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.776309
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114462
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321276
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543579
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783137
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041995
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322529
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627527
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960277
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324682
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725417
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168121
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65967
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20852
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.910123
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.824014
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.791007
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.770172
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.750826
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.733029
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.716779
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.701993
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.688721
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.676966
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.666655
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.657805
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.650461
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.644539
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.657269
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.712626
µ(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.847976
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111545
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318145
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54021
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779504
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038062
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31826
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622879
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955199
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31911
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719278
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161324
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652104
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20005
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.887718
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.807036
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.775416
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.755118
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.736373
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.719125
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.703403
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.689161
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.676458
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.665208
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.655437
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.647149
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.64029
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.634886
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.647333
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.700883
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.827782
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108653
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315041
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53687
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775899
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034164
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31403
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618274
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950166
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313589
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713194
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154589
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644606
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19166
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.918394
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.830124
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.796995
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.777201
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.758916
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.742183
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.72699
¶(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.713278
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.701062
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.690327
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.68107
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.673281
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.666959
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.662091
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.675591
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.734525
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.890571
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105788
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311965
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53356
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77233
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030301
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309839
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61371
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945179
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308119
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707169
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147917
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637181
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18335
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 10.03541
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.904044
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.863648
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.844505
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.826903
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.810895
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.796365
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.783357
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.771858
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.761899
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.753374
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.746353
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.740841
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.736765
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.754251
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.837116
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102949
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308917
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530282
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768793
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026474
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305687
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60919
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940242
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302701
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7012
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14131
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629827
›(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17512
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78757
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44726
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 10.02998
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 10.01307
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.998398
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.985467
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.974352
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.96489
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.957195
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.951303
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.947292
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.945165
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.94496
(329.40, 7.37, 374.73) (354.16, 1.08, 366.91) (0.81, 2.16, 0.81) Human 9.94693
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100136
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305898
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527033
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765288
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022685
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301574
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604712
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935349
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297336
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695288
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134767
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622547
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16697
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77814
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4318
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09621
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74226
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37077
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21722
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17796
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76366
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39605
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02027
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097349
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302907
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523815
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761818
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01893
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297502
(329.40, 7.37, 374.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600279
