¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(380.45, 7.27, 348.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74276
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706925
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163404
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671947
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21017
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72452
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2734
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88332
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65906
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95698
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789342
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04567
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323249
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624779
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943827
‚(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291003
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692416
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147279
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653908
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18034
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69465
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2403
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83327
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54593
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81926
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783081
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038895
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315883
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61484
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932041
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278135
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67774
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130995
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631275
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15058
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66508
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20753
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77594
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43403
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76047
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776737
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032048
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308487
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60401
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920269
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265249
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66298
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11458
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604618
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12088
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63579
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17512
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71957
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32331
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58581
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77037
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025127
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300971
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593144
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908449
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252337
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648072
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098029
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578035
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09125
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6068
†(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14302
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6642
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21382
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35199
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80625
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763947
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018161
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293072
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582296
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896605
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239395
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633042
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081336
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551457
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06168
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5781
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11129
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60974
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14528
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12509
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55743
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757405
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011145
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283022
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571367
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884732
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226445
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617885
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064522
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524965
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0322
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54971
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07204
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5562
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08656
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90483
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31631
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71625
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750861
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004077
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272965
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560478
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872885
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213455
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602654
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043967
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498547
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00282
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52162
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02388
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50362
…(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02887
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69104
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08262
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47407
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744255
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996927
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262869
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549534
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860971
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200452
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587282
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02016
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472193
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973495
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49378
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97652
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45193
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97227
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48349
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85614
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23938
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63929
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737583
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988893
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252789
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538589
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849045
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187454
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571794
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996369
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44589
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944293
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46628
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93002
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40116
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91665
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27645
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63655
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01198
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40363
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81244
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730902
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97956
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24269
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527639
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837131
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174433
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556212
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972702
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41972
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915148
€(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43906
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88428
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35131
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86205
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08411
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.459
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85029
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.259
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6862
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72412
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970194
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232568
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516651
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825164
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161408
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540562
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949059
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393578
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886132
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41218
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83931
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30229
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8084
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0588
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43276
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82311
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23077
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69053
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717323
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960822
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222449
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505677
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813258
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148346
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524522
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925487
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367574
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857209
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37364
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79778
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26779
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78248
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03597
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4091
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79854
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2053
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70169
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709776
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951437
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212327
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494712
ƒ(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801319
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135328
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503168
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902011
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343572
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833458
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36502
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79579
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26566
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78013
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0081
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38799
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77664
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21402
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71555
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701089
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942095
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20217
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483695
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78937
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123297
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486258
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885771
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3262
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814134
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36359
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79422
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26395
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77826
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98203
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36937
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75736
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22984
(380.17, 7.33, 348.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73212
