¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(336.40, 7.51, 349.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254933
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4486
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22037
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76764
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419507
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651024
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900975
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171534
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459398
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764416
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088093
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439542
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830244
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277243
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773475
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37577
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09277
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80686
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36282
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42478
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06448
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41049
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13788
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74979
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419487
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650975
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900918
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171463
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458262
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763188
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088267
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439784
…(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832047
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279255
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775708
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37079
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08566
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78935
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37558
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8638
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44586
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08825
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39786
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0546
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71954
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419372
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650902
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900834
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171357
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457098
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761942
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088538
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440029
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833857
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281235
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777916
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36438
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07835
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77223
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38913
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88185
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4678
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14572
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38622
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9705
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68953
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419237
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650781
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900664
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171215
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455945
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760694
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088812
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440331
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835658
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283223
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780115
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35779
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0708
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75544
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40351
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90275
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49068
„(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22002
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37552
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88705
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65982
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41911
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650622
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900519
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171023
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454824
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759462
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08913
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440714
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837416
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285192
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782328
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35099
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06299
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73898
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39314
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92446
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54169
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4173
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3658
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80759
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63039
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41895
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650455
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900324
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170831
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453725
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758232
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089485
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441087
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839191
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287141
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784477
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34394
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05494
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72279
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37512
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94699
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59682
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61911
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35701
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72841
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60183
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418741
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650211
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900087
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170563
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45259
„(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757022
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088669
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441535
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840949
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289071
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786642
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34214
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04667
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.707
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35744
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9912
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65315
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82558
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35151
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64952
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57726
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418515
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649977
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899794
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170263
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451486
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755838
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087346
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442015
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842655
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290993
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788765
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34453
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03817
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69154
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34017
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04314
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71062
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03678
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43995
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44899
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55259
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41825
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649704
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899499
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169913
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45041
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754658
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086067
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442553
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844369
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292906
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790888
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3469
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02944
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67638
‡(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32323
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09612
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7693
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45933
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52983
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46964
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52774
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417958
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649385
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899155
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169119
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449306
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753446
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084773
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443132
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846041
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294796
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792978
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34927
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02047
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66157
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33411
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1502
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82917
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45491
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62112
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51897
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50279
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417644
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649037
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898769
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168123
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448216
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752273
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083481
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443747
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847754
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296646
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795073
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35157
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01129
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64707
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3457
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20532
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89028
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52221
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71393
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56986
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32818
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417295
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648642
„(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898358
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167129
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447144
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75112
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082214
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444172
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849445
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298499
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797119
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35391
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00188
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63291
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35739
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26156
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97445
(336.30, 7.49, 350.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6034
