¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ø(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297431
†(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97199
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26955
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58228
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7983
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9275
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05317
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17634
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30386
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43584
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57249
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71391
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86036
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01194
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16891
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33143
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49975
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653904
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921512
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212694
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530626
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879098
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262659
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686868
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13482
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493259
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898332
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34114
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82709
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24469
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50602
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77997
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06741
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36927
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68662
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95331
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07722
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19871
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32447
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45466
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58942
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72892
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87335
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02281
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17759
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33788
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50383
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67573
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658557
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926605
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218236
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53669
‚(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885755
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270042
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695056
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167545
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542015
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951497
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39934
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89109
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3311
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59643
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8763
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1701
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4788
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80351
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10776
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22793
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35234
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48113
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61443
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75244
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89528
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04319
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19631
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3548
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51894
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68893
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86502
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66316
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931571
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223665
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542629
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892251
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277205
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702997
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176413
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591422
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00544
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45901
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95768
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44278
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71453
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99963
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.299
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61366
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94478
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22856
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38771
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51497
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64671
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78311
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92424
„(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07041
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22169
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3783
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5405
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70843
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88209
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05556
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667569
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93638
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228925
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548356
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898587
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284873
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714655
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192918
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644493
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06415
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52363
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0288
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55926
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83606
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12656
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43175
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75265
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08519
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3447
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55302
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68327
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81811
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95769
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10217
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25175
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40661
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56693
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73295
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90413
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07547
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25294
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67187
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941229
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235661
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559102
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913022
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303003
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734806
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215442
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699265
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12397
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58923
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10107
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48653
…(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96117
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25728
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56848
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89584
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20075
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46447
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72405
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85745
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99553
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13846
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28642
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43958
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59818
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76239
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93122
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10059
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27596
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45759
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679745
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950977
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246321
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572632
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929304
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321001
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754776
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237765
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754797
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18468
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65584
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1745
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41047
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08989
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39188
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70934
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04341
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3199
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58802
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8681
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03775
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17922
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32569
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47726
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63422
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79674
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96336
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13084
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30424
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48386
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66988
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6886
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960613
„(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2568
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584262
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945453
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33884
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774625
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259925
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803582
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24628
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72351
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24912
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33457
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22243
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5305
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85449
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18158
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44276
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71546
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00038
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22443
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36947
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51962
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67505
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83596
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00049
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16621
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33778
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51547
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6995
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89015
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697331
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97011
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267182
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595672
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961451
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356556
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794271
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281905
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828278
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30884
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79223
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32949
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11477
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35884
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67324
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00404
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30379
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56942
(377.59, 9.77, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84691
