¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.021753
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.69199
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.80173
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.92998
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127708
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634898
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.749388
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12696
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80016
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52499
‘(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33994
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21823
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10741
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1175
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10285
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14639
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24976
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3431
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.47132
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.62226
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.72795
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.85582
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111689
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616969
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1832
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.44711
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78456
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49173
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30048
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17281
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06866
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07469
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05304
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.09186
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.19178
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27918
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40417
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.55409
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.65574
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.78367
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095052
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598365
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16224
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79824
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20283
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49325
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26038
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12667
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02932
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03163
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00302
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03745
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13435
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21581
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.33804
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.48744
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.58509
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.71351
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.94188
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077832
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579084
¢(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14056
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77363
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44373
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02179
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29864
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07983
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98939
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98831
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95283
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.98319
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.07748
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.15299
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27291
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.42233
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.51599
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.64532
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.85797
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059988
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559135
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11808
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7482
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41444
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14929
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97622
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21173
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9489
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94475
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90246
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92908
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01744
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.09074
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.2088
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.35872
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.44843
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.57908
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.77596
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041541
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538548
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09492
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72195
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38448
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11524
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9377
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7546
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27745
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90073
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85194
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.87513
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95618
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02905
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.14568
Ê(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.29276
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38239
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.51476
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.69585
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02252
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517269
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07101
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69488
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35393
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08048
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89879
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71046
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63351
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52827
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03356
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82135
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.89514
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.96793
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.08356
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22323
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.31785
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.45236
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.61762
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002968
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495409
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04645
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66703
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32269
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04496
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85944
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66588
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58255
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4738
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47999
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47008
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26722
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95466
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.02243
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.15483
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.25481
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.39184
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.54124
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982852
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472931
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02116
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63842
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2908
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0088
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81966
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62086
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53113
ş(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42406
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42731
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41367
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50687
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52762
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63198
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68359
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.78198
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.47715
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.5201
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962163
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449828
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995202
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60907
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25834
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97194
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78114
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57536
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47922
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37759
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37444
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35761
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45359
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47125
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57172
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6169
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74224
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79774
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94096
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426139
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968628
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57899
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22528
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93443
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74763
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53264
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42684
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33092
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32139
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30966
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40049
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41563
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51263
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55155
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68395
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73382
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919214
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401868
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941381
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54821
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19166
†(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89626
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71372
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49426
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37922
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2841
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26815
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26289
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34748
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36077
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45232
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49231
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62741
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67366
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896984
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377066
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913477
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5167
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15745
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85754
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67921
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45547
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33502
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23709
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21477
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21626
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29464
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30666
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39178
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4393
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57259
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62355
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98029
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874234
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351702
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885043
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48453
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12276
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81815
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64114
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41621
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29038
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18999
