¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(380.49, 11.60, 324.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05661
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96618
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68196
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20461
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77435
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44407
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510995
·(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746286
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000349
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275424
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574135
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900974
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263958
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663265
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104492
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601351
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15966
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73405
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28404
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94291
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69297
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21661
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78745
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66302
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516375
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752111
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006651
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282223
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58158
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907824
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268314
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668045
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111901
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611881
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1715
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75685
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30933
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92348
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70476
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22943
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92173
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521773
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757924
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012927
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28905
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588993
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91591
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273567
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672787
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121255
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622318
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18319
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77999
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33494
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.952
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68743
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25332
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12542
´(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527129
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763702
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019155
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295843
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596404
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923989
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282379
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679357
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130475
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632603
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1948
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80339
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36087
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98094
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6746
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43772
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33548
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532442
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769448
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025414
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302605
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603723
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291203
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687576
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139616
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642817
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20624
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8271
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38717
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01023
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70326
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62761
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55226
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537755
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775179
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031591
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3093
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61102
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939971
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299934
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695734
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148685
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652899
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21757
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85109
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41378
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03994
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72329
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82319
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77596
¶(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54303
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780853
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037753
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31598
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61831
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947919
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308659
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705074
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15759
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662881
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2288
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86683
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44071
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06906
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74376
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85621
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00694
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548283
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786543
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043849
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322614
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625518
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955834
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317323
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714602
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166389
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672725
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23984
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87936
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46798
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08771
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7646
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82589
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24548
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553514
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792182
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049959
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329223
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632722
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963691
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325947
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724106
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175112
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682447
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25079
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89173
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49563
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1067
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78582
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79474
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46522
»(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558712
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797745
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056019
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335829
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639877
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971509
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334531
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733553
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183691
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692066
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26159
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90396
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51511
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12601
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80743
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76272
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37162
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563865
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803313
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062048
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342351
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647018
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979311
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343092
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742945
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192225
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701557
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27223
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91602
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5328
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14572
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82943
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72995
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27862
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568974
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808873
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068044
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348856
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654097
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987041
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351553
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752314
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200568
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710908
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28277
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92793
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5605
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16572
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85184
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69638
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18624
¹(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574081
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814353
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073982
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35528
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661123
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994705
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359994
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761589
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208834
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720108
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29312
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9397
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59325
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19546
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87463
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66206
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09444
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577825
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819798
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079875
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361717
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66811
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002338
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368352
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770856
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216949
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729175
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30336
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95125
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62648
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23232
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90675
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67389
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00331
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579866
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822899
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085742
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368089
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675053
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009935
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376695
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780039
