¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(429.01, 10.58, 357.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.660646
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797503
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913072
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033334
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158579
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288987
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424896
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566686
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714631
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869144
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030593
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209924
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414326
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629447
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856159
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09536
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34798
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61519
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86353
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12539
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49475
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96489
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231383
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422443
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626627
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845212
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088555
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294014
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458445
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559912
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665359
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774949
¶(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888906
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007475
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130894
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259435
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393378
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533035
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678731
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830809
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989698
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165756
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366949
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578638
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801641
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03679
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28505
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51946
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7617
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01699
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34927
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80559
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30199
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232291
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4234
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627626
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852131
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106012
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292075
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471075
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64573
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753884
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866332
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983276
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104989
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231746
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363767
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501377
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644913
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794741
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95118
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123941
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322155
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53057
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750034
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981377
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20352
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42823
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66468
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91381
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21068
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65396
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1356
¹(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66074
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233297
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424473
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631872
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868426
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121035
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290547
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469473
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658598
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845276
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960685
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080759
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205796
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336006
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471669
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613173
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760801
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914924
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084455
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279798
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485115
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70121
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912574
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12164
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34127
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57228
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8155
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07847
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50946
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97723
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48659
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04317
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234365
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426165
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647117
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884845
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119968
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289456
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468313
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657334
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857398
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058162
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181522
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309978
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44383
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583359
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728904
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88079
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047142
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239689
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442085
¹(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643969
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838964
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04356
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25838
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4842
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72183
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97213
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37162
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82631
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3208
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86042
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235585
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440452
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662441
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901382
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119338
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288737
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467577
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656562
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856605
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068547
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285678
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417709
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555389
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698923
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848723
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011801
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201804
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39543
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577738
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768761
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96908
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17933
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40023
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63252
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87713
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24001
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68236
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16289
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65293
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247105
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454851
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677928
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918031
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119079
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288467
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467306
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656275
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856257
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068233
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293246
·(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529169
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670846
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818626
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978466
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164978
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335814
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514555
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701775
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898046
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10392
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32009
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54738
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78654
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11413
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54487
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0122
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44912
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8538
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260614
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469334
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693521
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934851
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119204
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288623
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467435
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656455
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856463
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068423
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293451
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532632
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78745
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946904
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11121
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278871
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454254
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637845
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830202
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03197
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24369
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46616
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70017
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9936
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41335
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86827
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2552
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64529
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274228
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483955
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709223
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951752
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119749
´(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2892
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468069
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657094
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857105
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069137
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294176
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533448
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78955
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048424
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224528
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396667
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576811
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765479
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963251
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17076
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3887
(429.11, 10.56, 357.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61776
