¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş (382.09, 11.03, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.57704
»(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.417646
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.541315
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.672786
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.812871
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.967144
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.140924
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328173
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.530424
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749534
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987639
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249045
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557942
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900076
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281003
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716501
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234254
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827917
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542673
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39309
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46499
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86342
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7652
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41727
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21257
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71833
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.292579
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.408559
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.531651
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.66252
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.801959
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.959125
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.132364
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318906
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.520406
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738656
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975855
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234405
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536137
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875872
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253986
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690565
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204659
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793843
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496057
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34134
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40195
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76892
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66874
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33355
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08844
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73097
¹(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.284166
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.399611
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.522163
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.652491
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.791246
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.951302
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.123925
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.309848
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510626
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728029
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964257
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221791
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514645
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85201
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227372
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66492
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175456
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760206
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450007
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29025
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33984
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67595
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56127
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22058
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96444
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90421
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.27587
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.390875
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.512889
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.642596
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.783436
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.943609
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.115663
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.300936
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.500981
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717632
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952944
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209417
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493415
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828502
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201187
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639642
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14661
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727057
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404672
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23985
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27857
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58443
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44579
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10772
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79746
¹(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40567
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.267786
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.382271
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.503764
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.632929
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.776396
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.936065
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.107534
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.292224
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491547
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707397
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941827
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1973
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476774
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805359
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17536
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614675
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118172
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694377
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360125
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1901
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21816
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49441
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33219
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98536
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13664
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52152
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.259831
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.373835
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.494825
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.623429
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.769519
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.928666
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.099618
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.283651
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482321
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697381
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930964
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185433
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463727
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782507
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149963
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590032
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090128
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662134
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322738
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14103
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15863
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40901
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22042
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83371
¹(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61898
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63896
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.252023
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.365601
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.486089
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.614672
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.762758
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.921429
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.091826
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.275251
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.473237
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687578
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920289
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173813
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451027
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760023
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127634
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565721
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062467
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630398
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285865
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09093
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09088
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32532
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11047
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68462
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12494
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75794
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.24436
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.357507
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.477509
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.608467
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.756154
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.914351
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.084199
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.267063
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464395
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677987
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90986
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162453
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438608
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741699
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106392
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541735
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03518
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597467
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243548
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03152
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01907
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2428
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00231
Ä(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53803
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56057
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87851
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.986801
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.349591
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.469087
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.602434
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.749662
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.907387
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.076754
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.259042
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455726
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668604
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899671
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15131
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426423
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728307
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085443
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516397
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003206
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558876
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198885
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973018
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94843
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16144
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8959
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39388
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77643
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.822
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.98094
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.09086
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.460854
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.596488
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.74332
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.900617
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.069445
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.251163
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447251
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659421
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889676
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140456
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414527
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712025
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06044
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487173
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970045
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520863
