¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(404.48, 14.24, 246.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352285
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.07862
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.07518
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.03085
÷(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.956468
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.85207
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.660177
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.918276
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.916154
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.978885
(404.85, 14.28, 246.19) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 17.83511
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505446
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734309
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98095
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247462
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536304
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850339
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192981
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55015
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861523
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197865
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.187246
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.363595
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.584532
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.734979
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.848405
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.909029
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.959629
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.966441
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.958449
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.914961
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.838099
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.734873
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.544239
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.104382
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.033164
(404.85, 14.28, 246.19) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 11.73842
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502934
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731611
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97805
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244315
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532887
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846611
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188913
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529699
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839506
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174061
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.309882
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.316161
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.508413
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.644447
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.753195
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.807543
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.851674
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.858147
ó(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.845892
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.803211
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.724063
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.618893
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.432612
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.156711
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.154659
(404.85, 14.28, 246.19) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 12.00146
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500404
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728908
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975107
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241152
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529461
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842892
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184818
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509604
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81784
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15067
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.437253
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.416703
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.434388
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.556703
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.656336
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.709399
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.747429
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.753577
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.737328
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.69542
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.614167
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.50724
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.325108
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.282884
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.280872
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.73848
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.80878
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497892
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726192
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972198
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237983
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526031
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83914
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180729
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489889
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796597
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127735
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486134
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.548825
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.529574
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.511816
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.56264
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.614478
â(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.646749
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.65259
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.632598
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.591429
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.508239
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.422159
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.417377
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.414001
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.69881
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.26053
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495383
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723457
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969262
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234817
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522567
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83541
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176639
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470538
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775748
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105223
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461828
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805903
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17159
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.648779
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.632346
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.617403
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.603936
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.591936
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.581394
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.572303
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.564655
(404.85, 14.28, 246.19) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 9.558446
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.66153
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.74165
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492837
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720753
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966316
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231626
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51913
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831639
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167797
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45153
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75531
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083134
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437924
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785914
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15001
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50886
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84024
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26265
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67095
Ô(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.74871
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.72562
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41054
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0198
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.63413
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.7976
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.30146
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490317
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718042
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963373
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228456
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515656
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827863
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144182
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432911
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735249
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061468
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414469
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766485
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12907
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47397
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80304
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09555
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78074
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17369
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.69285
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.67206
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.65352
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.63721
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.62312
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.61123
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.75376
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.63795
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 17.17794
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487766
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715292
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960436
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22526
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512209
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824103
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121079
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40343
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71557
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040236
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391489
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747644
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10874
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44011
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76694
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86792
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89203
Ğ(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23989
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51108
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.43524
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.89425
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.71944
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 14.89271
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.17041
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.69959
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.58156
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485225
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712564
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957486
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222073
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508742
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820346
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098516
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36525
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696299
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019426
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368967
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729362
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08904
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40725
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73192
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56354
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0049
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30565
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92386
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68443
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.3408
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.00192
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 15.99421
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.20954
(404.85, 14.28, 246.19) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 16.77725
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482695
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709801
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954502
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218861
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505259
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816549
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076419
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327582
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659452
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99906
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346912
(404.85, 14.28, 246.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71167
