¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320315
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.90018
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.51168
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.16521
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.86514
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.88372
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.16563
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.023809
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302149
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601664
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.928033
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284977
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676934
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.109245
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.588402
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12236
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72099
­(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39668
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93739
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87517
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.95828
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.07301
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 17.37006
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.99764
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.06022
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.35232
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.86562
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.48037
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.07766
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.96472
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.85591
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.38403
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.9608
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.13078
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.10595
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 20.2512
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.92135
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.2003
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025165
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304366
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604075
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930666
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287865
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680112
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.112764
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.592313
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12673
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72591
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12603
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.8958
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.7113
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.63923
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.61096
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 16.42358
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.81169
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.90734
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.99944
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.50118
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.53891
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.13569
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.02212
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.9127
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.22915
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.20047
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.28812
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.55772
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.83797
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.96178
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.23753
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.026378
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306459
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606354
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933157
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290595
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.683119
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.116088
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.596007
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13086
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73056
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.96293
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.65903
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.39428
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.98224
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 14.62648
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 15.33534
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.82362
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.52424
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.45988
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.56593
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.60074
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.19705
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.08282
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.38795
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.42604
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.66628
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.91573
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.22028
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.65282
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.00504
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.27736
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027448
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30843
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6085
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.935499
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293162
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.685946
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.119216
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.599484
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13475
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.15844
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.74134
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.18558
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.66673
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.18949
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.53378
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.52252
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.32874
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 21.09432
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.52437
–(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.63414
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.69244
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.65662
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.65105
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.86589
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.08875
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.32369
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.71086
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.11766
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.57254
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.05116
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.31981
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028376
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310279
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610511
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937695
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29557
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688599
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122149
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.602746
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1384
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.00006
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.18182
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 11.58244
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.01469
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.07607
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.06252
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.86478
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07316
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.55294
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.59219
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.99665
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.96022
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.14439
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.34413
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.55124
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.86779
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.23298
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.61624
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.19555
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 19.88984
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.10017
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.36493
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029158
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312001
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612386
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.939744
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297815
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69107
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.124884
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.605788
«(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78559
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42477
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.98876
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.96361
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.9402
(335.42, 7.05, 319.47) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 10.91851
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41315
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94881
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55647
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.39981
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.36012
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.49173
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.67123
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.85723
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.10962
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.43897
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.78396
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.2192
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 18.83803
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.10813
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 20.17297
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.15212
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.41273
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029798
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3136
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.614125
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941645
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299901
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.693366
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.127423
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.608611
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78894
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42858
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15074
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97246
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91557
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05193
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42097
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.85913
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.81628
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.89954
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.0612
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.22863
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.42489
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.72317
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.03507
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.36147
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.90393
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.29463
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.34845
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.40547
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.46573
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.20704
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.46325
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030294
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314523
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615729
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943395
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301821
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.695481
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.129764
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22131
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79204
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43204
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15469
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97696
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92076
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05551
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.32278
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.36078
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.50662
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.65762
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 15.81396
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.0753
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.35838
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 16.65414
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.0692
(335.42, 7.05, 319.47) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 17.60382
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.21402
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.10839
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 19.00673
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.90896
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.81498
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.26499
(335.42, 7.05, 319.47) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.51654
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030646
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314905
(335.42, 7.05, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617196
