¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(397.11, 14.08, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458851
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787587
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169349
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567416
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945365
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462082
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04377
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6436
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45504
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28232
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76551
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25183
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77878
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.18221
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.81594
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.841932
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.869541
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.4046
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.11988
(397.09, 14.10, 247.26) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 23.58294
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706229
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895754
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099267
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318284
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554625
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817333
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104999
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419194
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763617
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14289
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548584
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945491
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462239
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04395
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69247
Ô(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41208
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22561
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74086
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22517
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74992
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.16366
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.41708
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.40602
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.39659
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.38875
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.97127
(397.09, 14.10, 247.26) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 23.63187
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694355
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883036
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085553
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303541
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538693
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79918
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085192
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397508
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7398
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116626
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530088
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945655
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462431
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02399
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65526
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36961
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16975
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7173
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19979
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75806
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.50964
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.498498
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.488797
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.480531
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.902867
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.82624
(397.09, 14.10, 247.26) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 23.68454
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682588
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870402
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072008
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288908
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522906
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781133
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065511
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375984
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716211
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090564
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504436
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945832
â(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437136
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986241
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6184
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32753
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.662101
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.640705
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.624543
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.60987
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.498027
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.486897
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.477208
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.468949
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.80559
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.4499
(397.09, 14.10, 247.26) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 23.741
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.670873
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857839
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058507
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274399
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507217
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763165
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04599
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35464
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692737
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064702
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475786
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916681
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403858
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948862
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58187
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.668408
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.641896
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.618074
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.601953
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.589129
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.487856
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.476738
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.467058
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.458809
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.710013
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.37779
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.19537
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.12989
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.06807
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.00987
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.95524
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.27285
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845404
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045156
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259983
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491713
ç(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745375
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026576
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333434
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669464
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039041
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447393
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88712
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370897
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911891
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.68222
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.649769
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.623223
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.598353
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.581258
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.57029
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.479118
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.468012
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.45834
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.450099
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.616103
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.36823
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.36385
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.83102
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.83108
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.8344
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.84098
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.263182
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833053
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031896
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245717
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476295
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727669
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007305
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312383
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646365
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013626
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419229
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857853
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338265
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875305
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.67125
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.638849
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.608092
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.584752
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.566555
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.555857
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.47181
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.460711
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.451048
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.442811
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.523834
ß(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.32697
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.35586
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.35303
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.88391
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.253093
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820792
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018712
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231555
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460986
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710096
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988211
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291458
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623452
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988357
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391263
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828907
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306003
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839131
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.661772
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.629416
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.599661
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.575386
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.554572
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.547518
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.465923
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.454832
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.445174
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.436943
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.433174
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.32055
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.34942
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.34659
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.18184
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.242073
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.414622
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005665
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2175
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445814
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692655
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969216
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270729
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600722
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963335
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363562
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800228
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274067
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803395
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.660364
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.628365
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.598004
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.574514
å(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.556643
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.546009
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.540763
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.450369
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.440717
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.432488
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.425682
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.31568
(397.09, 14.10, 247.26) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 24.1506
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.34171
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.34043
(397.09, 14.10, 247.26) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.297301
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.231136
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.402903
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992718
(397.09, 14.10, 247.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203563
