¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(336.80, 7.57, 345.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.276198
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591404
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911155
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176986
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462646
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770396
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19535
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809801
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21522
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63692
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95199
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28802
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64708
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72476
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37114
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27347
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55728
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311137
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529773
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765113
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019209
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294224
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592849
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91643
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18269
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468756
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776967
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254576
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859532
„(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2693
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64809
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96385
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30065
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66058
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69743
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34816
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26407
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54562
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312101
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530813
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766276
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020417
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295543
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594282
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91978
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188646
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475196
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783886
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314286
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910142
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32435
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66015
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97668
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31427
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67511
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66995
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32537
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25476
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53406
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313081
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531864
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767423
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021656
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296901
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595769
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921372
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194948
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48194
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809402
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374556
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961727
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37506
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67307
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99039
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32886
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69073
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6423
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3027
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24553
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5226
‡(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314079
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532937
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768559
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022901
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298233
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597199
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922984
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201512
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48902
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862856
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435272
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01419
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38805
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68685
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00506
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34449
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70732
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61446
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28025
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23637
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5113
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315061
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533997
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769711
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024142
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299562
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598661
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924585
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208422
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496408
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916687
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496466
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06767
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40187
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70148
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02062
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36092
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71571
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5865
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26052
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22735
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50009
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316049
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535068
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770859
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025397
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300938
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600153
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926201
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215592
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504153
ƒ(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970906
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558182
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12208
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41653
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71704
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03249
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36512
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84774
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55841
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2486
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21841
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48902
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317082
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536134
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772032
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026644
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302298
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601638
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9278
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223063
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512193
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025477
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620356
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14846
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43126
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72496
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03735
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37024
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61298
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53017
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23652
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20958
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47806
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318059
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537233
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77318
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027876
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303656
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603109
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929414
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23086
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549707
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080482
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683013
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15955
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4364
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7304
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04314
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37641
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60002
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50177
…(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22439
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20082
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46724
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319077
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538306
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774354
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029136
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305007
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604594
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931026
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238946
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598576
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135803
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725297
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1652
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44236
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73671
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04982
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3835
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58747
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46935
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21212
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19216
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45653
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320058
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539383
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775523
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030426
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306398
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606075
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932656
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247345
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647759
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191475
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724945
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17157
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44912
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74388
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05742
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4321
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57534
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41549
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19878
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17961
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44593
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3211
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540508
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776683
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031693
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307767
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607599
…(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934313
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256042
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697157
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1979
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724449
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17872
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45668
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75192
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06597
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63078
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56357
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36183
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15308
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16427
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43549
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322114
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541557
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777848
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032974
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309128
