¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(410.37, 14.29, 246.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98951
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.80665
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.78953
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.77422
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.76071
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.74897
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.73901
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.73082
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.72438
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.7197
(409.76, 14.15, 246.23) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.9914
(409.76, 14.15, 246.23) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.98909
(409.76, 14.15, 246.23) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.98887
(409.76, 14.15, 246.23) (378.67, 10.04, 248.29) (1.57, 1.29, 1.59) Tools 14.93665
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678503
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929997
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202244
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49793
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820135
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172572
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557734
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970506
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426599
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89738
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39313
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96375
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60925
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.89123
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.86493
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.84051
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.81795
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.79724
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.77835
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.76127
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.746
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.73251
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.7208
ï(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.71086
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.70268
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.69627
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.69159
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 12.53419
(409.76, 14.15, 246.23) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.96025
(409.76, 14.15, 246.23) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 13.99781
(409.76, 14.15, 246.23) (378.67, 10.04, 248.29) (1.57, 1.29, 1.59) Tools 14.86315
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667231
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917751
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188981
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483483
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804399
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155303
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535137
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945592
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399009
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868178
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36084
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94435
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58774
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01766
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.83833
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.81396
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.79145
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.77078
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.75193
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.73489
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.71965
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.70619
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.69451
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.68459
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.67643
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.67002
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.66536
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.66244
(409.76, 14.15, 246.23) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 14.5931
(409.76, 14.15, 246.23) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 14.63416
(409.76, 14.15, 246.23) (378.67, 10.04, 248.29) (1.57, 1.29, 1.59) Tools 14.79257
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655914
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905527
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175728
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469069
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788624
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138027
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512612
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92076
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371517
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839212
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32879
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92493
ş(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56694
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99524
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.8136
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.78928
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.76682
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.74619
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.72737
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.71037
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.69516
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.68173
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.67006
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.66017
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.65202
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.64563
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.64097
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.63806
(409.76, 14.15, 246.23) (377.95, 8.79, 249.09) (1.36, 1.29, 1.33) Tools 15.54116
(409.76, 14.15, 246.23) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.08866
(409.76, 14.15, 246.23) (378.67, 10.04, 248.29) (1.57, 1.29, 1.59) Tools 14.72484
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644547
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89324
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162421
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454588
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772837
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120734
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490119
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895967
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344085
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81045
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29882
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90547
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54685
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97361
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.79073
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.76645
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.74403
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.72344
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.70466
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.68769
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.67251
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.6591
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.64746
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.63758
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.62945
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.62306
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.61842
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.61551
(409.76, 14.15, 246.23) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.06884
(409.76, 14.15, 246.23) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.07003
(409.76, 14.15, 246.23) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.07331
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633188
ê(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880967
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149058
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440097
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757001
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100388
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467681
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871295
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316725
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781996
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28151
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88601
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52755
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95276
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.7697
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.74547
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.72308
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.70252
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.68378
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.66684
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.65168
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.63829
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.62667
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.61681
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.60869
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.60232
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.59768
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.59478
(409.76, 14.15, 246.23) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.05235
(409.76, 14.15, 246.23) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.05353
(409.76, 14.15, 246.23) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.05681
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621773
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86862
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135722
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425565
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741175
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079961
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445316
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846616
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289467
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753749
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2642
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86655
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50891
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93268
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.75049
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.72629
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.70395
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.68342
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.66471
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.64779
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.63266
í(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.61929
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.60769
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.59784
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.58974
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.58337
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.57874
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.57584
(409.76, 14.15, 246.23) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.03799
(409.76, 14.15, 246.23) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.03917
(409.76, 14.15, 246.23) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.04245
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610389
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856316
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122352
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411041
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725321
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05963
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422992
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822074
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262295
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725791
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24686
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84705
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49106
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91347
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.73309
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.70893
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.68662
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.66612
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.64744
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.63054
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.61543
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.60208
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.5905
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.58066
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.57257
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.56621
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.56159
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.55869
(409.76, 14.15, 246.23) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.02576
(409.76, 14.15, 246.23) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.02693
(409.76, 14.15, 246.23) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 14.0302
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174083
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843957
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108973
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396467
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708796
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039333
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400728
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797566
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235201
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698046
÷(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22951
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82758
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4739
(409.76, 14.15, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95393
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.71749
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.69336
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.67107
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.65061
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.63194
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.61507
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.59998
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.58665
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.57508
(409.76, 14.15, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 11.56525
