¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(378.35, 16.03, 294.87) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 9.485718
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047907
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323649
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622849
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948775
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305074
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688261
Æ(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104713
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564631
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07507
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64474
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13441
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66609
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25304
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90761
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15498
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36417
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13432
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99503
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35027
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 21.49333
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.101
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 24.39904
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317773
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539296
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777945
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034035
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308426
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606324
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930719
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285337
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669147
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083676
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541336
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04916
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6027
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 10.33578
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59241
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1716
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81373
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90671
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26094
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03419
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8773
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70774
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 21.21756
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.08946
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 24.38496
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308122
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528922
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766773
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020077
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293306
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589837
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912774
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265659
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650148
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062773
Ï(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518202
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02344
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 10.17106
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 10.24694
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54385
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09179
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72512
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66681
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97003
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93646
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76892
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.99113
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.95188
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.07949
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 24.3728
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298542
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518612
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754683
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006151
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278252
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573498
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894933
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246156
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631318
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042034
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495269
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997931
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.980925
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 10.24496
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52424
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05095
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63838
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43487
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68999
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84117
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66331
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.7344
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.69583
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.07108
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 24.36256
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288968
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508316
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741866
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99234
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263266
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5572
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877154
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226704
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610027
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02145
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472511
Õ(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.832935
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.799221
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 10.24334
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50536
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03022
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60724
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24449
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42024
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74821
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56037
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.48691
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.44901
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.06424
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 24.35422
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279435
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497825
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729113
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978575
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248356
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540984
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859506
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207359
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588805
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001005
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449928
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.658413
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.777918
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 10.24209
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4871
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01023
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58525
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22016
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.168
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55535
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7719
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.6011
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.56408
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.05897
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 24.34778
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269907
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487847
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717583
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964874
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23352
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524868
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841963
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188165
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567684
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980742
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427518
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.568281
Õ(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.777118
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 10.24121
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4695
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99093
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56401
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19673
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0764
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25465
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61615
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.78236
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.74489
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.05525
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 24.34325
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260438
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477626
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708112
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954096
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219923
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508883
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824504
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169088
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546734
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960642
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405304
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.655346
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.776653
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 10.24069
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 10.75267
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97238
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5436
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17416
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98638
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1488
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65441
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.97001
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.93206
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.0531
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250988
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46748
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698729
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943965
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20897
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496139
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808372
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150087
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525893
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939442
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37551
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.745499
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.776524
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 10.24055
É(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 10.75251
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95452
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.524
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15245
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89789
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04484
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07839
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94789
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 21.12584
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.0525
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241574
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457339
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689432
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933922
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198079
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484323
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795478
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134925
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506598
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916594
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342894
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783722
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 9.805574
(378.27, 16.02, 294.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 10.24078
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40849
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9374
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5051
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13161
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82639
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94276
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07206
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90188
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.16515
(378.27, 16.02, 294.45) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 22.12667
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23219
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447266
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678728
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923894
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187249
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472569
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782702
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120953
(378.27, 16.02, 294.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491296
