¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(334.89, 7.41, 352.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52918
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780648
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901051
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027524
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160461
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300365
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447726
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618513
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024567
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35508
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719479
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15872
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69456
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63452
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2332
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43791
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65111
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82831
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95179
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07966
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21199
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34903
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49087
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6378
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78993
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94755
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11079
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471923
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577335
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687757
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803511
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924947
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05255
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186699
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327887
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476658
‹(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672562
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044677
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377256
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743965
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214099
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82059
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9877
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35511
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56388
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76295
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88328
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00783
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13678
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27025
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40849
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55156
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69974
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83746
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95545
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.28068
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492428
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598751
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710088
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826892
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.94945
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078189
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213563
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356099
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50633
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760423
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065112
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399702
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768754
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269874
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94943
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27638
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4809
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69388
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81916
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94055
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06623
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19631
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33101
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47046
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58102
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69058
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80398
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92142
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.513415
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620642
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733003
‚(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850827
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9745
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104442
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24113
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385051
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536754
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779317
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08579
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422457
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793912
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326145
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08107
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40198
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61066
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75931
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87769
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00021
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12707
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24563
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34381
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44548
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55079
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65989
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7728
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88972
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534919
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643081
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756426
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875329
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000143
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131309
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269332
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414652
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567882
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798411
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106731
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44549
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819393
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382792
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21569
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53157
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70364
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81909
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93859
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03357
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12455
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21888
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31663
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41786
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5228
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6314
ˆ(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74389
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86034
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556884
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666016
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780393
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900395
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026381
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158837
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298209
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445013
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598848
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81778
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127944
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468835
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845199
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439919
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49134
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65198
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75658
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83784
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92212
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00955
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10023
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19419
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29156
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39244
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49695
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60519
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71723
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83327
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57935
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689469
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804924
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926036
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053276
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187005
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327754
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476059
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630174
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837377
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149411
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492494
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871366
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497439
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82548
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65693
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73552
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81644
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90046
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98757
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07792
†(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17157
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26859
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36915
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4733
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58116
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69285
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80847
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602296
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713454
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829979
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952294
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080753
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215824
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358013
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507852
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662286
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857197
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171178
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516444
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898976
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555409
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17572
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62256
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.713
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79703
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88077
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96761
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05765
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15099
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24774
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34798
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45178
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5593
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67068
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78592
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625748
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737954
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855587
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979099
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108856
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245307
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388969
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540194
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695141
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877262
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193193
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540688
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948557
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613773
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20998
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59015
‡(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68009
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77332
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86299
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94958
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0394
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1325
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22895
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32889
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43242
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53964
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65068
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76565
(335.01, 7.42, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.649714
