¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(425.05, 9.57, 362.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77133
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20392
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58267
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98444
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41136
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7839
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11758
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4682
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93375
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998809
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191072
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787656
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019052
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270607
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542052
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835766
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154565
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500438
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877541
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291054
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723852
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16886
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6582
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19884
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77292
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26441
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73035
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07987
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45121
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84634
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23682
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61737
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02111
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4502
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88676
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22493
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20477
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989765
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564327
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777827
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009723
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260565
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531197
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822411
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138163
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481809
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857164
€(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268697
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717416
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16181
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65049
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19026
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.738
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22646
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75927
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13276
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50723
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9058
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27158
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65405
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05993
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49129
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95052
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53656
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85435
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980811
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55361
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768148
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000222
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248839
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516936
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806882
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121321
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463443
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837084
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246649
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697533
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15514
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64312
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18214
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70405
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18956
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71905
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18745
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56516
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94537
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30824
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69274
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10081
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53459
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02066
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84755
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06821
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.971945
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542983
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757669
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987974
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235671
€(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502768
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791518
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104628
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445291
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817181
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224815
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673487
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14878
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63614
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1744
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67111
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15375
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67999
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24396
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62504
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98192
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34678
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73466
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17579
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64656
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18864
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03992
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28969
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96317
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532463
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746399
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975917
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222684
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488738
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776308
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08813
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42732
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797552
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203246
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649708
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14278
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62955
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16708
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63909
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11892
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64207
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21442
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67359
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02981
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42506
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84548
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29346
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77178
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39832
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23883
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.954485
„(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522083
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735278
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963955
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209812
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474858
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761293
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07185
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409565
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778147
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181982
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626246
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11731
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62331
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16019
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60802
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08523
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60527
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18083
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75403
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13167
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53285
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95979
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41491
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94209
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61566
(425.05, 9.57, 362.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44463
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00202
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278285
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56625
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876366
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211221
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523686
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916307
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41373
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96536
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82525
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78003
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7509
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90004
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010674
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290075
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589522
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901453
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238336
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563411
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02407
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.533
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09815
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92264
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95522
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93016
…(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00019
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019353
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299404
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601031
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926687
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257751
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663065
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13401
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65487
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4985
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16352
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1339
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97831
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12492
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028045
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308748
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611151
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937769
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326211
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764639
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2462
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77937
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05592
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38283
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24816
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02796
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25102
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036744
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318116
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621254
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948659
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381865
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868189
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36066
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90662
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44647
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55285
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29567
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07899
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3498
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045435
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327478
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631355
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989856
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437881
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934445
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47753
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03661
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85877
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6125
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34455
†(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13555
(425.04, 9.57, 362.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40606
