¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(336.48, 7.68, 345.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132934
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35368
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73159
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46091
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44795
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48516
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9337
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95766
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37458
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525573
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764011
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03568
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331252
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653953
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007588
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335913
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672829
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039536
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440049
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812158
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17076
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61014
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09093
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61915
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21063
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89762
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26637
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74677
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47777
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39133
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51785
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88711
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88879
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03847
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514655
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74821
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018531
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312559
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633461
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985099
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316323
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651536
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016305
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414639
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810516
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17693
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61687
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09832
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62727
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22175
á(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9061
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19639
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78284
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4957
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33596
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54945
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84187
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82249
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71217
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503767
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733924
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001344
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293823
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612983
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962609
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296923
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630454
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993361
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389545
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809389
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18349
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62405
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10613
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63591
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2334
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91506
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12884
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79939
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51473
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33459
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48634
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79795
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75876
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54939
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492906
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722219
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984155
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275083
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592491
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94013
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274664
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609612
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970661
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364748
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796592
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19046
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63164
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11445
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64505
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2456
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92452
Ø(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06369
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8005
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55323
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35708
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42469
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81573
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69755
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48116
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482054
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710542
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966959
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256349
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572042
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917641
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249649
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58902
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948218
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340215
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769659
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1978
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63966
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12324
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65473
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25828
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93824
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02512
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80236
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60779
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38079
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36446
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75616
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63881
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41587
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47123
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698887
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949731
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237623
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551535
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895162
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224796
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568666
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926021
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316005
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7431
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19548
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64809
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1325
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6649
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27153
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86413
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03447
ß(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80496
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66391
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42272
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33527
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68687
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58255
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35352
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9479
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460426
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687259
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932533
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218862
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531063
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872717
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20017
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548552
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904144
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292068
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716829
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18366
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64461
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14219
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67558
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28528
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77228
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0445
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80829
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68823
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48665
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36477
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61927
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52871
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29397
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09227
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449656
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675669
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919176
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200146
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510587
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850244
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175712
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528271
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882482
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268402
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690902
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17217
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63208
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13723
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6868
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29958
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68362
à(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05521
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81961
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69284
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55239
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4114
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55333
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42213
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20544
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03097
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87341
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438907
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664114
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906696
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181421
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490151
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827852
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151466
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501814
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861087
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245056
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665292
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15719
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61989
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12386
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67982
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31443
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60168
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06661
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8396
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69829
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61996
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48676
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49218
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30552
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93151
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85093
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23759
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428215
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652586
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894266
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162712
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469717
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805448
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127427
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47554
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839972
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221997
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640033
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12912
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60815
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11092
Ù(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66553
