¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014871
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.33544
(342.22, 7.01, 311.85) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 12.33667
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15996
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365582
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58646
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819219
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050161
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30816
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593595
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903497
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241026
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547507
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824512
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174246
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6845
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44347
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42433
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30482
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.37866
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.35775
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.33874
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.32163
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.30641
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.29305
¯(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.28156
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.27191
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.26411
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.25815
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.25402
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.25172
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.18086
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.18364
(342.22, 7.01, 311.85) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 12.18823
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153251
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35841
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578739
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815929
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047763
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306187
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591476
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901188
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23848
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567342
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845734
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217871
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733232
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4654
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43059
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3121
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34317
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.70907
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.68798
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.669
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.3117
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.1278
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.62453
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.61383
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.60517
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.10084
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.21554
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.27168
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.59089
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.5924
(342.22, 7.01, 311.85) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 13.59594
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146628
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351269
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571079
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807667
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045495
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304313
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589433
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898949
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236084
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587715
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867525
·(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261927
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782547
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48621
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43678
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31931
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35163
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50846
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09185
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2414
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.29108
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.64214
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.6441
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.36018
(342.22, 7.01, 311.85) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 19.34711
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.33694
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.25341
(342.22, 7.01, 311.85) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 19.32529
(342.22, 7.01, 311.85) (329.75, 1.25, 344.53) (1.45, 2.50, 0.40) Cabin 19.32379
(342.22, 7.01, 311.85) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 19.28091
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140028
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344237
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563482
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799507
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043352
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302508
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587482
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896839
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233779
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602109
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889913
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306556
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83241
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50596
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44288
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32644
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.56062
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.53798
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.51729
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.49969
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.27236
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.47068
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.45901
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.44922
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.44129
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.43524
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.4318
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.43062
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.43129
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.43381
(342.22, 7.01, 311.85) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 12.4382
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133477
Ÿ(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337206
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555949
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791356
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041358
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300835
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585676
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894837
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231596
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599682
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912891
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3516
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882874
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52456
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44894
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33346
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36824
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54705
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12895
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19572
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.25552
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.60266
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.23861
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.2306
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.58526
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.22206
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.22381
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.22729
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.23363
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.24286
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128638
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331425
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549055
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783302
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036709
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299204
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583922
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892964
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229545
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597435
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936482
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397196
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933899
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54199
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45486
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34037
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37635
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56645
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14657
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17155
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.24055
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.58604
¤(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.8592
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.85125
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.21307
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.84424
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.84518
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.84908
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.85595
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 19.86579
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124065
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326501
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543758
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777556
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02973
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296713
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58203
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891193
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227613
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59534
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960658
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443274
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985529
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59557
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4607
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34715
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3844
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58593
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16356
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14657
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.22743
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.57148
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.52431
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.20775
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.51164
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.5475
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.51122
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.5156
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.52305
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 20.53357
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11951
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321624
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538546
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771903
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023647
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292706
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577688
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887061
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224043
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592456
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99987
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489821
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03774
 (342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65454
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4665
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35386
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39229
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60545
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18041
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12078
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.21616
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.55898
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.2388
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 12.1965
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.22645
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.22504
(342.22, 7.01, 311.85) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 13.53043
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.23172
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.23981
(342.22, 7.01, 311.85) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 21.25109
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115024
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316788
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533353
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766335
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01763
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288805
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573436
(342.22, 7.01, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88247
