¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(381.67, 10.72, 326.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.403946
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.398296
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.706042
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.026437
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.383419
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.779839
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.224845
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.728209
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.298682
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61935
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63472
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85477
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6863
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63154
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.265356
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.382146
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.506205
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.638205
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.778906
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.92917
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.089975
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.262437
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.447837
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.647652
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.863504
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.102429
Š!(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.392089
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.684826
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.006056
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.362458
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.760946
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.206332
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.707332
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.274952
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58858
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58835
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76957
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55964
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24201
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.266943
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.383829
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.507992
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.640105
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.780931
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.931333
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.092288
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.264918
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.450505
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.650528
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.866701
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.101435
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.376124
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.667715
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.990824
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.347995
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.744843
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.188299
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.686997
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.251849
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55857
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54271
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69387
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44476
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61688
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.268648
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.385637
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.509911
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.642147
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.783107
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.933656
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.094775
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.267585
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.453373
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.653621
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.870043
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.104642
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.363532
…!(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.656161
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.978097
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.333905
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.729162
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.170739
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.667203
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.229367
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52928
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49226
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63284
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33221
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40766
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.270471
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.38757
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.511964
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.64433
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.785435
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.936142
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.097435
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.270439
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.45644
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.656928
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.873618
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.109151
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.357771
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.645328
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.965703
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.320186
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.713897
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.153653
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.647947
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.207502
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50078
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44284
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57305
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22199
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20457
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.272412
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.389628
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.51415
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.646657
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.787913
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.938788
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.100268
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.273478
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.459708
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.66045
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.877427
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.113878
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.354027
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.640384
‰!(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.955784
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.306841
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.699049
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.137035
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.629227
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.186251
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47294
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39433
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51448
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11397
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02201
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.274471
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.391812
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.516469
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.649123
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.790543
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.941597
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.103275
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.276702
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.463176
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.664189
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.882782
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.118859
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.35388
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.635722
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.950655
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.298115
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.684616
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.120884
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.611032
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.165606
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44585
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34676
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45707
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02735
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84722
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.276649
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.394121
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.518922
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.651733
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.793324
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.944568
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.106453
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.280112
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.466843
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.668144
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.887608
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.124094
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.354015
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.631339
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.945836
ş (381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.29279
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.677433
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.106191
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.593368
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.145563
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41947
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30015
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41161
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95498
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67714
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.278945
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.396556
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.521508
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.654484
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.796257
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.9477
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.109806
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.28371
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.470712
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.673579
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.892669
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.129203
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.354434
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.627235
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.941326
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.287807
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.671901
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.100012
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.580079
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691355
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3938
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26005
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3894
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88391
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51162
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.281362
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.399117
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.524227
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.657379
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.799341
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.950994
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.113332
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.287493
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.47478
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.679098
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.897964
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.131786
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.355132
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.627834
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.937121
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.283164
ü (381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.666746
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.094253
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.573609
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669641
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3734
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24228
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36789
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81413
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35055
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.283893
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.401802
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.52708
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.660414
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.802578
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.954451
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.117033
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.291464
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.479051
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.684212
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.903497
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.134748
(381.55, 10.68, 326.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.356761
