¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(333.01, 7.46, 360.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393599
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79223
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63116
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65501
œ(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96753
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53742
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34094
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31769
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41535
(333.14, 7.47, 359.50) (339.99, 1.22, 319.27) (0.81, 2.16, 0.81) Human 24.26929
(333.14, 7.47, 359.50) (339.99, 1.22, 319.27) (0.81, 2.16, 0.81) Human 24.17077
(333.14, 7.47, 359.50) (339.99, 1.22, 319.27) (0.81, 2.16, 0.81) Human 24.14967
(333.14, 7.47, 359.50) (339.99, 1.22, 319.27) (0.81, 2.16, 0.81) Human 24.13217
(333.14, 7.47, 359.50) (339.99, 1.22, 319.27) (0.81, 2.16, 0.81) Human 24.11832
(333.14, 7.47, 359.50) (339.99, 1.22, 319.27) (0.81, 2.16, 0.81) Human 24.10807
(333.14, 7.47, 359.50) (339.99, 1.22, 319.27) (0.81, 2.16, 0.81) Human 24.16305
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952675
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120156
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295224
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481597
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680371
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959033
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265395
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60116
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970708
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29489
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.760973
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.409801
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09696
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81029
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65688
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68324
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00643
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55984
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37446
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37939
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45387
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952537
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1207
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295802
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482213
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687343
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968758
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276034
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612844
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983599
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314124
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788383
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.426704
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11154
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82821
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68228
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71104
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04466
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58103
ù(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40733
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44038
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49311
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952391
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121409
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296555
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483015
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696271
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97849
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28668
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624541
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996502
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333819
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819507
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.443585
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12602
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84449
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70735
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73839
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07024
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60168
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43951
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.92026
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53296
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952242
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122287
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297488
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484006
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705202
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988227
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297333
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636245
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.009421
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353536
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.849998
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.46044
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14041
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8604
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73111
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76531
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08693
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61842
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47101
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.96084
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56406
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952085
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123331
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298597
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.485189
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714136
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997967
õ(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307991
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647955
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.022347
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37326
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879831
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.479687
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15471
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87618
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74601
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78374
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10316
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63107
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50148
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.00045
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5618
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951921
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124541
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299883
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486558
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723066
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007705
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318651
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659671
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035281
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.392993
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.908991
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.500052
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16891
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89183
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76073
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80144
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11894
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64331
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52763
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.03295
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55941
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951752
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125919
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301348
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488116
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731998
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017446
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329316
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671391
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048221
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.412731
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.937456
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.520074
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18301
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90736
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77527
í(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81879
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13424
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65517
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5531
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.06839
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55697
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951578
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127465
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30299
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489863
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740926
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027185
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339976
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683111
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.061164
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432472
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965208
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.539736
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.197
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92275
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78962
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8358
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14909
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66662
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57974
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10311
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55442
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951397
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129178
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30481
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4918
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749851
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.036919
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350636
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.694833
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.074109
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.452211
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.992229
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.55904
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21089
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93801
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80378
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85245
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16384
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67766
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60812
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.13676
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.15863
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95121
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131056
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306805
ì(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494422
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75877
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046649
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361292
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706549
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08705
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.471942
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01762
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.577971
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22467
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95312
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81774
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86875
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17834
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6963
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63568
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.16933
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.16668
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951017
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133101
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308979
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502617
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767682
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056372
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371941
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718259
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099991
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491663
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.032343
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.596522
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23834
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9681
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83151
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88468
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19232
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71512
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66243
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.20064
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.17422
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950819
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135315
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311331
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510806
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776585
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066088
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382585
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729967
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112926
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.511372
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.047022
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.614692
í(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25189
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98292
(333.14, 7.47, 359.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84508
