¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(391.07, 7.28, 359.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72304
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833145
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076502
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338908
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622763
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930657
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168066
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.232136
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491217
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.906688
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.36638
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.887194
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47666
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14389
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90294
–(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76733
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74031
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87624
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21955
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83246
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.84114
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.45931
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195851
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392463
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602965
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828885
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071905
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33397
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617398
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862953
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894547
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.107389
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484027
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.898755
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.357583
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.876334
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46444
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13026
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88736
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75096
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72132
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85394
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19301
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80035
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80216
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.40873
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19243
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388826
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599077
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824703
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067395
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329083
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597073
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598203
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758026
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.100985
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.476992
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.890996
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.348982
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.865664
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45244
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11686
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87206
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73495
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70276
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83217
‰(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1671
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.769
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76401
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.35939
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189109
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385273
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595259
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820616
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06297
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324345
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325863
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452789
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752298
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.094723
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470114
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.88341
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.340573
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.855179
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44064
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10361
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85703
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71932
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68464
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8109
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1418
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73841
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.72666
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.31128
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185863
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381797
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591521
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816603
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058662
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093445
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191636
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4336
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746704
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088602
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.463396
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875998
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.332358
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.844883
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42906
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09038
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84227
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70406
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66695
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79015
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11712
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70857
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.69012
‡(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.2644
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182658
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378398
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587898
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812698
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885398
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.950583
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141229
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.428583
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.741238
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082626
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.456833
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.868762
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.324338
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.834775
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41769
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07739
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8278
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68917
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64969
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76991
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09305
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.67949
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.65439
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.21874
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17958
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375054
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584355
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696636
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727514
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872098
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136719
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423687
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735904
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.076795
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.45043
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861701
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.316511
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.824856
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40654
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06463
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81361
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67386
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63286
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75018
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0696
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65116
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61947
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.17429
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176547
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371811
ö(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539808
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532363
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623586
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868033
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132319
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418912
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730702
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.071106
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444184
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.854815
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.308882
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815128
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3956
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05211
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7997
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65776
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61646
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73096
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04676
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62357
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.58535
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13105
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173578
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368689
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360983
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435234
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619913
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864069
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128032
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.414256
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72563
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.065561
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438098
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.848104
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301446
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.805588
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38488
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03982
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78606
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64197
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6005
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71225
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02453
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59673
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.55202
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.08901
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170718
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224097
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260413
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390128
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616336
ì(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86021
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123853
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409721
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72069
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.060162
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43217
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.841568
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.294205
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.797229
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37437
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02776
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77271
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62649
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58497
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69404
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00291
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57063
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.51949
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.04816
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096132
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09694
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176753
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386891
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612853
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856452
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119787
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405306
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715882
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054904
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.426403
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835208
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.287161
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.789381
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36407
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01594
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75963
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61134
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56986
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67635
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98189
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54527
(390.14, 7.35, 359.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.48775
