¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(418.79, 13.52, 326.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573871
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.769178
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.781174
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.794086
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.814032
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.854842
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.897114
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.940895
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.018341
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.108716
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.235055
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.489472
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44073
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62906
› (418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89205
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88506
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71836
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 7.153661
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.712472
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.711817
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.712164
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.713512
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.715864
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.71922
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.323979
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.259172
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.196694
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.136437
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.078313
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 5.02223
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.968105
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.915861
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.865423
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.81672
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.769688
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.724264
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.680389
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.008658
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.098717
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.217125
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.430162
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3888
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57537
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76996
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47124
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56935
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.41662
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.658449
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.657763
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.658072
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.659374
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.661671
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.664965
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.610164
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.558848
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.509327
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.461529
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.415387
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.370834
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.327811
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.286261
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.246128
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.207361
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.199707
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.292988
’ (418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.391179
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 5.999668
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.089435
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.19979
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.411585
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32532
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52353
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71624
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0837
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11127
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.47537
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.606263
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.605549
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.605821
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.607079
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.609324
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.612558
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.065761
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.02374
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.983166
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.943986
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.93999
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.958773
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.998922
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.040503
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.083573
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.128195
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.198554
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.291781
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.389913
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.682794
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.080864
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.183043
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.39364
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19291
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42954
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66449
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86374
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68373
(418.85, 13.55, 326.73) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.849
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.555855
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.555115
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.555351
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.556568
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.558764
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.56194
(418.85, 13.55, 326.73) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.65942
(418.85, 13.55, 326.73) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.642
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.87683
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.892422
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.908725
‘ (418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.925754
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.943523
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.962047
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.000979
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.042611
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.085733
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.130409
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.197753
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.290943
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.389033
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.666262
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.073
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.166877
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.376321
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06475
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29571
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53828
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79327
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62248
(418.85, 13.55, 326.73) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.13033
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.507173
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.506406
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.50661
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.507786
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.509934
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.513056
(418.85, 13.55, 326.73) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.9553
(418.85, 13.55, 326.73) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.93951
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.880646
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.896285
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.912637
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.929717
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.947537
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.966115
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.003462
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.045154
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.08834
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.13308
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.197305
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.290473
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.388541
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.649746
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.065839
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.15849
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.359622
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94073
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16627
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40303
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66673
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56596
(418.85, 13.55, 326.73) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.47609
 (418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.603477
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.45937
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.459543
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.46068
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.462783
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.465853
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.469891
(418.85, 13.55, 326.73) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.29944
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.884922
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.900615
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.917022
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.934157
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.952035
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.970672
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.006371
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.048133
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.091392
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.13621
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.197208
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.290371
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.388434
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.633248
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.059378
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.151816
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.343535
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82063
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04099
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31652
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67223
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50844
(418.85, 13.55, 326.73) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.87808
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.783597
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.413957
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.4141
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.415201
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.41726
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.420279
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.42426
(418.85, 13.55, 326.73) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.71392
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.889661
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.905413
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.92188
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.939078
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.95702
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.975723
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.009706
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.05155
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.094894
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.1398
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.197464
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.290638
™ (418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.388714
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.616778
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.053612
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.145859
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.328057
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70433
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9894
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32285
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67896
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06002
(418.85, 13.55, 326.73) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.63443
(418.85, 13.55, 326.73) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.63809
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.37012
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.370234
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.3713
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.373317
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.376288
(418.85, 13.55, 326.73) (413.22, 10.27, 303.97) (3.24, 0.82, 3.33) Tools 6.380214
(418.85, 13.55, 326.73) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 13.78595
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.894864
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.910682
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.927216
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.944483
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.962495
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 3.98127
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.013471
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.055407
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.098846
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.143852
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.198069
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.291274
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.389381
(418.85, 13.55, 326.73) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.600329
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.048538
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.140619
(418.85, 13.55, 326.73) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 6.313176
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68326
(418.85, 13.55, 326.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99647
