¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51956
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15524
—(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92341
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87491
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89605
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09388
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66635
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61242
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81099
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81782
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15948
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.594414
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85587
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107461
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347082
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640751
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955477
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267694
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617726
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.004538
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43327
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.949113
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.500806
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17491
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94914
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89004
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91467
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11494
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69206
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65215
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89552
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0017
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46825
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606677
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869367
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114594
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357257
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651933
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962655
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275559
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62708
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013846
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447417
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.96509
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.517729
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19437
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97456
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90541
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.933
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09172
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71731
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69107
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95111
³(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09808
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75602
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.61875
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882656
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121728
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367321
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662993
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969809
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283703
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63638
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023119
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461433
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.980392
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.534463
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21162
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99966
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92066
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9505
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10536
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74208
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72916
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97842
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.28673
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.25421
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.23475
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.21795
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.2039
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.1926
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.18407
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.33304
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630626
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.895732
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128862
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377265
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673926
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976936
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292091
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645632
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.032353
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475313
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.990082
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.551004
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22493
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02442
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93566
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96575
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11876
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76643
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76635
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.19232
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.05793
É(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.03466
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.01541
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 17.99893
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 17.98509
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 17.97399
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 17.96551
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 17.99615
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642301
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.908588
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135995
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387092
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684731
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984038
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300426
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654826
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041546
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489055
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999701
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.567347
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23808
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04885
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95039
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97683
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13773
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79153
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8027
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.15827
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.03576
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.01281
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 17.99356
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 17.97707
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 17.96326
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 17.95216
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 17.94376
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 17.97235
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.21206
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653769
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921221
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143124
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396795
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695403
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99111
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308709
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663964
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050693
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.502651
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00925
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.583484
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25107
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07293
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96486
§(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9877
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16101
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83079
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83814
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06391
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.15972
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.13446
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.11516
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.09855
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.08466
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.07346
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.06505
(334.08, 7.51, 356.32) (340.16, 1.30, 322.14) (0.81, 2.16, 0.81) Human 18.1099
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665027
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929908
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15025
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406377
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705942
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998154
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31694
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.673044
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059799
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516098
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018723
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.599414
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2639
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09611
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97907
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99837
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18394
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86971
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85716
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09359
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79786
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76367
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676071
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936501
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157373
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415833
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715445
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005166
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325113
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681822
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068857
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.5294
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.028123
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.615132
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2769
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10757
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.993
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00882
ˆ(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2065
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7184
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86818
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12383
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9737
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9882
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686896
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943087
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164488
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425156
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721836
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012146
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333228
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68996
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077867
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.542544
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.037442
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.630632
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29648
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11881
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00665
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01906
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22869
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74621
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87811
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15461
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10051
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.98269
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.697497
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949667
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171597
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434351
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728197
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019094
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341287
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698054
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.086827
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.555532
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.046685
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.64591
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31572
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12981
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02003
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02909
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25049
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77354
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91524
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18598
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20013
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.82916
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70787
û(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95624
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178698
(334.08, 7.51, 356.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443409
