¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(420.81, 14.25, 320.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68496
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30931
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05664
Ğ(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23608
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51229
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9213
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814544
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07029
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347117
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649159
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.002548
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.39677
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.833233
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.313378
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.855744
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46649
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16079
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76503
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74129
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88166
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2488
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0016
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16503
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4306
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83632
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805212
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0602
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336179
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.638096
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.990426
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383377
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818186
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.295769
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.835962
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44385
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13498
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92627
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70805
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84259
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2031
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94564
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09355
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35968
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75361
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795841
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050071
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325196
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626926
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978138
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369802
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80219
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.277953
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815952
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42096
Ø(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10889
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89626
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67442
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80308
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15685
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88882
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02172
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27102
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69351
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786432
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039901
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314171
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615657
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965691
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.356053
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786068
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.259934
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.795727
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39783
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08254
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86596
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77214
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76312
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10989
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83114
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94958
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18233
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63364
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776984
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02969
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303104
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604286
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953085
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.342129
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.769823
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.241724
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.775282
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37447
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05592
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83536
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73811
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78732
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06219
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77265
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8771
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09369
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53386
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767504
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019445
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292002
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592818
½(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940326
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32804
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.753466
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.223325
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.754632
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35088
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02906
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80449
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70376
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74903
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01387
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71333
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80434
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00504
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4285
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757988
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009166
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280861
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.581255
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.927415
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313786
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736994
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.204738
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.733779
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32707
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00195
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77335
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66911
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71038
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9314
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65324
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72808
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91645
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32382
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748443
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998851
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.269686
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569602
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914355
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299373
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.720413
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.185976
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.712731
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30304
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9746
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74195
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63415
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67138
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8852
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39706
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63522
«(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82795
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21988
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738868
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988508
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258481
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55786
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.901156
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284803
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.70373
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.167039
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.691496
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27882
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94704
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71031
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59892
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63205
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83862
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33949
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54203
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7395
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.35009
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729263
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978134
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247244
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546029
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.887814
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270082
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.686944
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.147935
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.670075
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25439
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91925
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67843
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5634
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59239
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79169
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28153
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.18468
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.36649
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.82295
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719634
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967736
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.235981
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534117
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874334
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255211
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.67006
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.128665
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.648478
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22976
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89125
¢(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64631
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52763
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55244
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74441
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22297
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.10929
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27379
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.71928
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709981
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957312
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224691
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522124
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.860724
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240199
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653088
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.109242
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.626711
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20496
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86306
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61399
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4916
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51218
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69682
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16383
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03327
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.18104
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.61588
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700305
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946864
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213379
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510053
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846986
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.225046
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.636025
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.089667
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.604781
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17998
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83468
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58145
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45533
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47165
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64891
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10413
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95667
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.08828
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.50985
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690607
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936395
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.202045
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497907
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83312
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.209757
(420.78, 14.27, 319.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.618876
