¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹(437.99, 13.95, 295.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454125
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19726
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67536
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17679
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64744
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16133
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72461
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32724
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503775
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73937
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993412
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260575
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550107
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864929
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208467
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589052
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005507
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357896
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752358
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18722
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66436
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15733
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62623
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13816
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69921
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23292
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50232
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73778
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990876
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257819
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547143
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861696
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204916
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58159
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989969
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346303
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743478
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17752
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65368
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1385
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60574
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11578
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65326
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24006
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500774
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736159
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988347
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255069
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544155
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858453
¸(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201349
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576886
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974746
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338403
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734898
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16813
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64336
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12033
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58595
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09418
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6052
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24827
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499276
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734519
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985783
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252327
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541183
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855224
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197801
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572992
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96607
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330795
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726577
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15902
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63339
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1028
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56689
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05186
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55839
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2575
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497695
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732833
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98326
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249582
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538176
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851944
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194244
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569081
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956048
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322775
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718561
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15027
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62375
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08588
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54759
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00991
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51274
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33173
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496098
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731082
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980685
ª(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246807
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535201
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848669
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190668
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565149
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946304
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312133
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710708
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14181
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61447
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06966
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50988
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96901
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46828
(437.96, 13.95, 295.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02943
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314632
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492147
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685321
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891414
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111654
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347627
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600953
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905784
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299223
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777647
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316083
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871226
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41283
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01899
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.702
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47724
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3646
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35094
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4704
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38744
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4496
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.73792
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.62513
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316978
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498209
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69173
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898265
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118987
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355476
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60939
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916192
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324317
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805839
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347955
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901052
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44608
¡(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05636
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74424
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52535
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41997
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4019
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5307
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22407
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.58221
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90721
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.81843
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322283
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504376
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698363
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905316
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126553
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363571
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618083
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926592
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349417
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833993
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379786
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931137
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4797
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09408
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78693
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57552
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47781
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46153
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60266
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09325
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71694
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07932
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.03514
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328252
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510746
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705142
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912544
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134302
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371852
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626973
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938795
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374476
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862154
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41162
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961531
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51229
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12875
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83624
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63285
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53205
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52408
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67563
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06765
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85385
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.25429
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.26199
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334394
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517286
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712091
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919946
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14223
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380354
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636124
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961209
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399504
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890271
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443437
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987572
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5409
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1609
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88703
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69089
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58699
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58752
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74528
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18372
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99294
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.43217
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.43545
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340676
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523998
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719217
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927557
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150346
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389081
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645481
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98362
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424506
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918384
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475224
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01343
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56978
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19338
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93842
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74955
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64264
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65178
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63309
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30156
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13426
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.61298
(437.93, 13.96, 295.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.59483
