¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262546
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133259
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38475
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658894
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95872
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287682
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650836
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053347
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.49889
á(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.002654
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.570671
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99055
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78727
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68413
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61817
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01911
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30874
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13717
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63717
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11373
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62884
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16949
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.463393
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.585047
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.71424
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.85167
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.998122
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154481
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321827
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502144
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695986
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9049
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131927
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383298
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657311
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956985
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.285811
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648771
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051054
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497152
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.000699
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29257
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98649
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78258
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66636
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59765
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97554
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0393
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8211
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42716
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74039
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23415
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75912
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.463073
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.584707
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.71388
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.851286
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.997713
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154045
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.32134
á(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501621
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695424
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.904295
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130819
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382088
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655991
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955543
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284262
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647059
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049155
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.495848
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999234
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28962
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98311
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77869
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64966
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5784
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83923
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76556
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51858
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22457
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50829
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85853
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3618
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.462877
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.584499
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.713658
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.851051
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.997461
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153778
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321031
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501289
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695068
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903911
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129935
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381123
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654938
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954391
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283031
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.645699
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047646
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.494979
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677787
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28725
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98038
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77557
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63404
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56038
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61341
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59083
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22886
Ó(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02905
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30627
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59538
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98371
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.462805
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.584423
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.713577
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.850965
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.99737
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153682
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.320901
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.50115
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694918
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903749
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129427
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3804
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65415
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953529
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282117
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644692
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046527
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136374
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676208
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28549
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97837
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77326
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61951
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4772
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39566
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42195
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95116
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72637
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11142
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39397
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68867
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.462857
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.584478
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.713636
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.851027
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.997437
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153754
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.320973
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501201
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694973
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903809
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129491
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37992
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653626
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952954
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281523
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644036
ù(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045796
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135441
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675171
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28428
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97702
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77172
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58419
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37048
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18565
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25868
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74395
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43368
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92337
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19968
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48783
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.463036
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.584667
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.713836
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.851239
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.997664
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153995
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321233
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501444
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695235
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90409
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129797
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379684
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653368
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952672
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281249
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643733
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65357
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134985
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674663
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28371
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97638
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77095
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49227
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26667
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98304
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10081
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57587
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15326
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74185
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01221
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29408
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.463336
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.584986
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.714176
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.851602
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.998049
ò(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154406
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321674
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501879
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695703
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.904595
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130342
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379689
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653376
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952679
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281292
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221532
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653589
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135006
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674676
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28373
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9764
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7591
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40287
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16575
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85945
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89737
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41346
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91102
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56663
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8313
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10718
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.463764
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.585439
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.714656
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.852113
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.998594
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154987
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.322297
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502506
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696376
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905319
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131127
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379938
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653646
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952976
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832037
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221931
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654012
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135487
(374.66, 14.74, 297.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675219
