¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(419.98, 13.91, 324.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293664
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82365
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53196
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079628
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339087
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.327477
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549911
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791028
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108906
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487987
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.905645
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.368002
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.882431
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45937
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10782
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81086
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65585
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68637
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03791
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66629
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66767
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35141
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672506
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889915
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148936
±(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433252
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742322
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0858
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.462584
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87759
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.336865
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847317
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41993
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06558
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76299
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59673
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65584
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95077
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56047
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53468
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17207
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636992
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874413
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131558
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.414389
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72178
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062738
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.437238
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.849607
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.305817
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.812317
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38064
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02149
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7154
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53776
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5844
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82309
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45514
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40424
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99404
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622645
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858956
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114217
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395574
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701296
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.039727
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411954
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821701
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.274865
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.777444
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3415
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97689
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6681
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47895
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51326
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73763
«(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21181
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27468
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8173
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60834
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843545
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096919
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376805
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680867
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016769
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.386736
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793876
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.244014
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.743047
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30253
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93246
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6211
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42032
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44585
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65303
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10876
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.89277
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64192
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93019
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594077
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.828185
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0799
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358086
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660498
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.993867
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361585
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.766137
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.213268
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.70885
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26372
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88854
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5744
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36187
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37907
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56963
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00641
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7695
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.96307
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70802
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579859
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812873
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063435
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339422
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640193
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971026
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336511
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738488
œ(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.182632
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674802
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22508
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84495
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.528
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30361
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31268
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48673
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90477
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64721
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.8135
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4794
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565687
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797615
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047036
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320814
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.619951
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948247
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31151
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.710928
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.152109
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.640903
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18662
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80158
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48191
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24813
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24531
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4039
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80385
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5259
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66528
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.6339
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.551563
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782411
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030712
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302266
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59978
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.925535
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28659
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.68347
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.121705
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.607162
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14834
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75843
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43613
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19392
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17751
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32143
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.70371
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40558
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.51845
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.4203
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537494
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767265
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014461
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283776
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.579679
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902894
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261755
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65611
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.091423
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.573581
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11025
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71551
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39066
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13999
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11004
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23948
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60434
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.28629
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.373
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.20916
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523472
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752179
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998287
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265353
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559654
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.880329
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237009
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.628856
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061267
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.540162
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07235
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67283
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34552
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08635
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04289
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15805
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50573
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.168
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.22895
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.0005
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509508
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737153
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982187
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.246997
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.539705
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.858276
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.212355
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601712
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.031243
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.506914
š(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03464
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63039
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3007
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03301
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97609
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07715
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40788
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.05074
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.08631
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.80202
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495598
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72219
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966168
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228706
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519832
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836614
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.187791
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57468
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.001353
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.473835
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.997137
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58819
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2562
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97997
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90963
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9968
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31081
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93451
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.94507
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.60978
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.94633
(420.09, 13.95, 324.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481745
