¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(404.20, 7.34, 366.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38104
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6319
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70867
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78873
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87225
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95921
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019953
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223505
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442297
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678039
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932782
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208877
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509023
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836488
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171092
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538833
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955935
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417346
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92289
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48327
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13045
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8171
†(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42304
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08672
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83078
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54928
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34895
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40122
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47511
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54012
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60826
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67957
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75409
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83195
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91322
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99788
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08606
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018276
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221705
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440362
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675985
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930592
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206474
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506389
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833599
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167716
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531763
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947855
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408407
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912969
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46633
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11131
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79817
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40846
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0705
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82083
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55895
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3597
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20888
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49983
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57263
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6438
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71819
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79587
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87692
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9614
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04939
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14097
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016646
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219958
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438484
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673966
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928388
ƒ(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204073
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503798
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830743
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164431
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528156
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939868
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399545
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903229
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44961
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09242
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77983
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39454
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05506
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80319
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5697
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37171
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67998
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47267
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54803
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6267
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70873
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78635
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86731
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95171
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03958
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1311
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015042
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218235
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436635
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671981
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9262
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201697
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501252
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827952
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161296
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524725
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932002
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390841
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893703
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43836
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07375
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76206
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38089
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04035
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7863
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58157
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3849
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18173
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44808
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52321
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60164
„(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68342
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76862
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85733
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94468
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0325
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12394
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013486
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216536
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434785
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669972
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924083
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199407
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498689
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825192
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158248
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521407
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924284
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382268
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884382
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42794
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05526
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74488
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36183
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0264
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77028
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5945
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39933
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11658
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42609
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.501
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57922
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66074
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74577
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83424
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92629
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02201
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11946
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011924
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214889
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43302
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668028
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921952
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197113
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496226
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822496
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155347
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518232
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916621
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373817
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875235
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41775
‡(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03698
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72833
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34345
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01324
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75498
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60855
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41497
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12936
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40663
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48138
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55939
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64078
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72554
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81382
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90567
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00116
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10036
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010384
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213208
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431225
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666116
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919893
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194904
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493776
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8198
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152563
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515199
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912961
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365431
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866287
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40777
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01896
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71235
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32572
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00078
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74051
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60195
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43181
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14371
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38974
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46432
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54218
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62336
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70798
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79604
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8877
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98303
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08204
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008864
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211606
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429485
„(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664237
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917876
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192689
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491365
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817194
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149893
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512277
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909787
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357252
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857536
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39802
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00295
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69692
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30862
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9891
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72679
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58643
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44994
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15971
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21437
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44983
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52753
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6086
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69305
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78097
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87246
(403.84, 7.35, 366.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96761
