¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(337.24, 7.03, 316.16) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.81542
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46915
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905248
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35622
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.363809
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.487194
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.363977
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.38885
Ã(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.36589
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.34472
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.326459
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.350081
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.303225
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.643443
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.26507
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.2543
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.631979
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.23784
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.282339
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.22812
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.1745
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599314
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837707
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095064
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361813
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648331
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95931
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297929
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668009
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066748
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489821
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929545
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37016
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.24955
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11677
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.443486
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.562076
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.228273
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.219761
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.291876
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.37454
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.366193
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.51895
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.33169
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.32085
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.512654
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.30429
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.168337
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.29451
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.24056
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606486
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845415
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103407
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373683
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.636282
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973288
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.590318
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684658
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083549
Ş(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.539876
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954181
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38479
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.139824
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14642
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.525808
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.128128
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.122747
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.48146
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.443853
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.44394
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.42782
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.420927
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.473613
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.3899
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.406098
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.37324
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.058887
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.36339
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.30911
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613612
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853151
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111738
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.154864
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.131972
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.110285
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.089783
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.070453
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.052277
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.035241
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.019333
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.00454
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.99085
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.978253
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.96674
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.956301
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.946929
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.938615
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.931356
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.925144
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.49969
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.48523
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.330379
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.320438
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.311759
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.789065
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.79261
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.797173
(337.12, 7.01, 316.43) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 7.30051
(337.12, 7.01, 316.43) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 7.302036
(337.12, 7.01, 316.43) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 7.304849
Ş(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620733
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860798
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120056
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.115597
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.08686
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.059403
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.033205
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.008242
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.984495
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.961944
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.940571
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.920358
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.90129
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.883351
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.866527
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.855888
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.84659
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.838336
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.83112
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.824938
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.819784
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.815653
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.812544
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.810455
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.809381
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.804388
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.80014
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.796911
(337.12, 7.01, 316.43) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 6.794699
(337.12, 7.01, 316.43) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 6.793502
(337.12, 7.01, 316.43) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 6.824318
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62784
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868461
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128345
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.190536
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.161482
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.133723
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.107235
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.081997
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.057987
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.035185
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.013574
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.993136
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.973854
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.955714
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.938702
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.922802
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.908004
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.894297
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.881668
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.870109
Ë(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.859612
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.850166
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.841768
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.834409
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.828083
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.773982
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.77488
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.776789
(337.12, 7.01, 316.43) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 6.779713
(337.12, 7.01, 316.43) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 6.783651
(337.12, 7.01, 316.43) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 6.811628
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634892
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876085
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136592
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418742
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713045
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029654
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374699
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752046
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.000465
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.971371
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.943795
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.106071
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.097894
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.869961
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.848249
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.784768
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.763302
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.752587
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.775455
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.760699
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.747297
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.735238
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.034304
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.964143
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.707029
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.700259
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 6.928437
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.690639
(337.12, 7.01, 316.43) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 8.687778
(337.12, 7.01, 316.43) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 8.686217
(337.12, 7.01, 316.43) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 8.685953
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641951
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883714
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144837
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42768
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726131
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043901
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39024
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769101
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169679
È(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602972
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08081
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4934
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.164766
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47651
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.649089
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.91618
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.89213
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.635028
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.84962
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.83112
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.81444
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.128094
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.048553
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.77518
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.76566
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.75791
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.004809
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.845109
(337.12, 7.01, 316.43) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 8.84006
(337.12, 7.01, 316.43) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 8.836335
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648984
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891287
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153028
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436583
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739266
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058165
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405829
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786192
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187323
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62239
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10226
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55136
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.245917
(337.12, 7.01, 316.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54622
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.535905
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 12.00284
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.97862
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.95627
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.512572
(337.12, 7.01, 316.43) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 11.91715
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.227129
(337.12, 7.01, 316.43) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 7.13704
