¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(391.30, 13.82, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253859
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69818
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38947
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.089589
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.237253
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.396059
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560846
¢(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736898
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925376
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130415
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347443
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581417
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838689
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109504
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.403694
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72728
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.071251
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458681
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.890038
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.368749
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.885415
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48203
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16746
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97497
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93294
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06019
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52039
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65786
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.29878
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.088858
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.236199
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.394793
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559496
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735455
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923831
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128417
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345293
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579098
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835577
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106029
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399915
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722133
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06562
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.451631
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882232
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.358597
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.874091
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46761
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15152
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95786
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91092
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03207
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48593
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61865
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.20833
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.088241
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.235244
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393661
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55829
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734166
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922451
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126595
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343335
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576986
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832606
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.10281
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396415
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717307
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.060344
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444941
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.874828
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.348928
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.863309
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4538
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13621
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94144
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88976
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00494
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45328
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.58055
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.11815
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.087738
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.234388
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.392666
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.557228
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733032
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921236
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124955
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.341568
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575082
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829872
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.099845
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393192
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712803
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05542
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438613
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.867826
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339742
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.853066
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4406
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12152
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9257
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86945
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9788
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42356
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54355
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02824
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.087347
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.233674
 (390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391803
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556309
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732049
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920185
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123491
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339995
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573385
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827372
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097138
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390247
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708622
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050846
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432646
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861222
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.331037
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.84336
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42799
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10744
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91065
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84999
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95363
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39468
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50764
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.93863
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.08707
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.23338
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391078
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.555535
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731223
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919299
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122208
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338614
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571897
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825108
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094684
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38758
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704759
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046625
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.427037
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.855018
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.322812
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.834191
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41597
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09398
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89629
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83137
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92942
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36663
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47281
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.84932
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.086907
¾(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.233207
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390486
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554904
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730549
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918577
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121103
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337426
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570616
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82308
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092487
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385191
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70122
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042755
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.421789
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85414
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347608
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.865866
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40455
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08114
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8826
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81359
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90619
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33943
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43905
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.76034
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.086857
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.233154
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39003
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554417
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730029
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918022
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120177
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336431
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569541
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821288
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090543
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477987
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192488
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559754
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973538
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419209
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905521
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44643
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0795
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83418
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69106
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68183
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2047
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56608
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99266
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77599
‹(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.086921
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.233222
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.389709
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554075
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729664
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.91763
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119431
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335628
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583469
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271825
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553586
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859326
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192122
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555691
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968738
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414379
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900192
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44046
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06474
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81729
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6814
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66932
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85765
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63902
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96805
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57908
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.087099
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.233411
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.389523
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553876
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729452
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917403
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136142
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755036
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003535
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271776
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553573
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859315
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192134
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555691
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964333
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409981
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895312
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43505
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05132
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80105
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66302
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65762
(390.62, 13.80, 250.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83715
