¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(341.15, 7.14, 365.69) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 4.650099
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199178
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490791
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808274
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155136
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535577
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954657
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418458
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934513
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51207
‚(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16269
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90106
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74602
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67248
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74089
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07592
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68522
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65574
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.005
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464983
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689017
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930194
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197558
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489036
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806396
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15305
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533278
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952106
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415669
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931382
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50856
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1587
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89654
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74084
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66487
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73196
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06751
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.675
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64315
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98559
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463333
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687253
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928276
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195936
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487292
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804441
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150926
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530937
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949556
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412826
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928209
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.505
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15468
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89193
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73557
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65725
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72314
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05899
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66467
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63037
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96622
ƒ(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461697
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685452
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926322
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194292
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485476
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802491
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148802
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528569
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946941
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409923
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924995
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50135
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15059
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88724
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7302
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6497
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71567
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05036
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65417
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6174
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94694
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460047
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683693
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924428
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192587
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48365
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800484
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146586
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526198
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944294
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406975
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921698
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49769
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14644
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88255
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72397
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64217
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7083
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04157
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64357
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60426
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92773
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458409
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6819
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922724
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190859
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481811
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798453
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144403
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523762
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941624
…(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404009
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918394
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49396
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14221
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8777
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71742
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63463
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70083
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03265
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63278
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59092
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90862
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9829
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456737
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680123
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921144
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189165
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479929
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796403
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142159
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521296
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93886
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400962
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915042
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49017
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13792
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87285
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71096
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62718
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69324
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02365
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62186
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57739
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88961
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96067
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455128
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678398
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919528
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187392
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478014
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79434
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139859
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518798
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936104
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397939
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911618
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48632
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13361
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8679
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70446
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61971
†(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68557
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0145
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61074
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56372
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8707
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93817
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453511
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676611
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917856
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185595
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476066
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792248
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137564
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516244
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933326
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394805
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908141
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48244
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12919
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86292
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69802
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61228
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67781
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00525
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59953
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54985
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85184
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91541
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451856
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674904
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916212
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183805
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474136
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790086
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135244
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513693
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930491
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391654
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904613
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4785
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12475
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85782
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69162
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60489
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66993
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99586
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58817
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53582
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83313
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89235
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45025
†(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67316
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914501
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18197
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472143
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787934
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132872
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511085
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927635
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388496
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901083
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47451
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12025
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85269
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68524
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59756
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66193
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98636
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57669
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52159
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81448
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86904
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448662
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671412
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912822
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18014
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470116
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785739
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130445
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508482
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924727
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385232
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897473
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47051
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1157
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84753
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67886
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59022
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65387
(341.78, 7.17, 364.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97674
