¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(368.82, 9.98, 323.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90528
†(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42298
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89518
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30254
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70682
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11453
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94651
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07866
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43139
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68053
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94064
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21247
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4028
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58896
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78206
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95769
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10183
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25103
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40551
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56544
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73108
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90257
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865875
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11825
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388912
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674206
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974523
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299494
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65343
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040314
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481841
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942137
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44148
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94386
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35507
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75447
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16564
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74051
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98207
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51205
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76413
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02741
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27796
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45887
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64647
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84103
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04299
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1944
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34539
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50171
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66357
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83117
€(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00473
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874875
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127976
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401473
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687834
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988679
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314869
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670211
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058687
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498849
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958952
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46009
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99353
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4087
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8033
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21807
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66501
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8872
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59537
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85053
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11702
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33514
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51745
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70654
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90268
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10622
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29045
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44329
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60152
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76535
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93499
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19734
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88387
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137653
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412025
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701272
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002859
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330311
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687055
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07715
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515887
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975929
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47885
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03691
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4634
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85331
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27182
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7229
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.794
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68136
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9397
ƒ(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20958
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39477
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57859
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76926
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96702
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17229
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3854
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54476
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.705
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87088
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06765
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43272
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892785
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147309
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422478
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714424
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017124
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345802
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703965
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095678
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532938
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992994
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49774
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05793
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5119
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90457
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32687
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78222
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70249
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60426
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03178
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2781
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45691
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64231
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83464
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03412
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24119
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45615
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64991
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81224
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98032
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30212
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67736
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901733
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156952
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4329
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727622
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031424
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361374
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720982
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114282
ƒ(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550005
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01021
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5168
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07915
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56088
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95706
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38329
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84303
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6126
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50203
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12679
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34128
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52165
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70873
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90272
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10402
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31293
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52987
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75516
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92336
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17863
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54582
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9318
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911665
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167513
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444175
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740873
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045793
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377006
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738023
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132998
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567096
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02753
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53595
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10044
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.611
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01081
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44111
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90532
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52431
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40168
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22484
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40695
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58901
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7778
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97359
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17677
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38766
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6066
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83408
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06185
ˆ(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42142
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79918
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19649
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922826
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179543
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457193
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754183
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060206
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392674
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755156
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151774
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587537
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05276
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56331
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13027
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63867
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04123
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47459
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94233
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51818
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38715
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29024
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49172
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67661
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86837
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06727
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27373
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48803
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71061
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94179
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23829
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60401
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98827
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39252
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933949
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191544
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470224
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767498
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074672
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408443
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772355
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17062
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608274
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07941
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59283
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16312
(368.24, 9.95, 323.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65819
