¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.12581
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09787
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68819
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35364
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10939
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94497
·(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68134
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60064
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70407
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58858
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56915
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285853
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508295
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748061
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007267
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288322
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594038
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927782
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293465
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685328
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11466
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590164
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11963
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71264
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3813
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14095
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00564
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73454
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58469
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96089
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87234
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66571
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293126
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516103
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756513
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01642
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298236
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604845
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939566
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306434
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70129
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132325
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609767
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14152
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73726
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40915
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17945
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06748
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80365
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63002
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2266
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07998
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7459
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300377
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523916
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764939
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025539
·(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30815
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61564
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951397
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319431
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717335
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150048
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629452
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16352
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76198
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43714
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21892
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12928
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87399
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70923
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50163
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15729
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82882
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307624
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531735
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773361
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034676
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3181
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626478
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963247
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332438
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733437
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167835
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649257
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18564
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78684
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46529
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2586
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17522
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94563
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78989
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60703
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23716
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91451
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314872
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539547
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781829
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043809
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328024
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637298
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975099
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34545
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749636
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185756
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669141
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20785
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81181
µ(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49766
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2985
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22146
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01859
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0499
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68405
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31959
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.003
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322168
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547373
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79026
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052968
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33797
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648141
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986976
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358481
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765903
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203727
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689089
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23016
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83691
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53266
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33866
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26795
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09287
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30346
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88752
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46795
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09433
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32939
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555181
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798691
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062131
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347886
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658968
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998806
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37149
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782004
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221745
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709133
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25258
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86215
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54092
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37898
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31469
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16851
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54118
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09768
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69166
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32689
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336645
µ(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562996
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80712
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071251
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357832
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669812
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010674
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384551
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796395
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23987
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729286
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27509
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87423
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42388
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35179
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36169
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16112
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74516
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31453
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9226
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74498
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343881
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570777
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815569
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080393
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367775
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68064
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022532
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397588
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810793
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258039
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749512
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2977
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84757
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33537
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21716
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28625
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32694
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9555
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5383
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2676
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351115
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578571
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824009
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089532
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377683
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691469
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034379
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410625
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825193
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276291
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769779
¸(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32041
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82142
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30679
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08511
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12989
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55839
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17248
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81462
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83361
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358377
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586383
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832415
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098644
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3876
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702292
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046247
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423656
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839578
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294588
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790163
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3432
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79586
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27879
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95556
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97685
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78187
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39634
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35588
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43375
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365587
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594176
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840842
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107768
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397528
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713131
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058081
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436701
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853996
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312963
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810608
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33109
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77084
(439.56, 14.87, 252.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25143
