¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Á(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.02663
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11239
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73122
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43252
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23384
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15808
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13218
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39836
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8605
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5634
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.61066
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877669
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229648
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615898
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041546
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525932
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07147
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.685
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37988
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17344
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08803
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08517
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34473
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78582
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46688
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.55194
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855566
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2054
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589211
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012083
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489306
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03043
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63858
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32713
³(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11284
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01779
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03792
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2909
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72394
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37854
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.73062
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834714
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180981
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562307
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982396
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452509
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989118
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59203
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27409
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05212
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94742
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02619
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23685
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66183
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30645
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.95065
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816642
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15995
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536142
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952593
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415465
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947646
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54525
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22097
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99118
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87915
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94904
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18258
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59953
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2341
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798445
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140051
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514286
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925994
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38099
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906028
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49827
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16769
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93012
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81324
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87157
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12813
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53698
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16162
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780046
¹(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119957
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492161
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901558
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353926
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867493
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45123
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11423
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86899
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74717
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79388
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04213
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46658
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08896
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761511
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099682
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469884
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877006
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3267
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832952
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41119
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06341
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80776
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68078
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71596
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9519
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36279
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00419
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89914
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742805
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079181
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447426
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852272
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299234
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798167
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37208
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01914
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75413
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58266
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63792
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86198
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25948
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90786
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79672
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723938
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058533
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424806
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827284
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271586
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764585
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33274
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9746
¸(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70334
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30895
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41805
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75194
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16269
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81179
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69424
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704939
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037811
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401985
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802155
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243769
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733603
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2932
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92991
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65233
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21137
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09904
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37082
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06732
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71241
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59177
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685799
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016888
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379063
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776881
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215771
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702448
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2535
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88496
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5949
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11546
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79363
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00314
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97213
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60157
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48925
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666518
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995775
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355923
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751436
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187624
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671141
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2136
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83985
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50884
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02125
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58337
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65239
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8772
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49103
¸(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37171
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647093
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974589
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332685
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725803
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159277
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639643
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17468
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79458
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42419
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92866
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48166
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31779
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76248
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3809
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21476
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629102
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953265
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309319
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700062
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130825
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608013
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13932
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74921
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34098
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83766
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38183
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.998
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60527
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27115
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05894
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611892
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931811
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285795
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67416
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102234
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576189
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10384
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70367
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25917
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74828
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28377
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87239
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44922
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16164
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91185
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594519
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910241
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262146
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64817
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073473
º(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544247
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06815
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65804
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17871
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66047
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18749
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76642
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52993
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04638
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77744
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577038
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889945
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238382
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622063
(380.63, 14.75, 269.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044594
