¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(408.43, 7.50, 367.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.576003
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757263
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945179
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14676
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363463
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597007
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849439
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123033
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420569
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745225
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100897
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492112
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924414
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404564
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940915
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53243
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16965
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89663
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70901
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62991
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62389
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53552
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55186
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75178
†(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89302
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97489
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92978
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06606
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20725
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35359
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5052
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6622
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755189
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942958
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144374
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360889
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594225
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846453
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119795
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416996
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741367
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09662
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487386
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919206
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398794
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934462
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52825
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15703
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88233
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69527
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60198
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61117
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52116
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5456
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76414
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01409
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11032
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31586
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45738
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60403
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75596
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91335
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07635
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753158
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940807
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142026
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358363
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591521
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843483
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116593
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413539
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737568
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092455
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482814
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914125
‚(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393123
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928114
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52434
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14476
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86836
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68195
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58125
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59944
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5079
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54383
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79506
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13868
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24991
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50147
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86674
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0192
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17715
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34072
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.506
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751144
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938676
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13975
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355927
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588871
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840627
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113483
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410148
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733869
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088406
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478348
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909171
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387618
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921928
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52072
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13858
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85474
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66913
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56648
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58866
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49571
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56488
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82747
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20076
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39362
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66369
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2954
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45382
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61346
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77878
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95003
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7492
‰(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936605
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137515
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353503
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58629
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837828
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110436
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406863
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730253
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084436
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473975
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904354
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382231
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915895
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5156
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13485
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84143
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65673
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55228
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57884
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50261
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58113
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86127
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24291
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54165
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83094
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73621
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89575
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06099
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23218
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40937
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.338141
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934576
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135351
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351182
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583755
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835098
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107469
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40362
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726718
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080603
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469711
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899609
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376987
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910019
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.509
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1314
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82848
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64478
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53857
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56847
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51962
•(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59849
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89655
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28698
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69413
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01365
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18957
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35571
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52774
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70594
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89041
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.337635
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932603
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133233
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348891
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581296
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832443
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104583
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400493
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723293
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07681
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465565
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895046
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371887
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904311
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50255
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12831
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82379
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6333
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5254
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5436
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53769
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61813
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93329
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33295
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85686
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20698
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41549
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83812
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01744
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20313
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39542
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.337227
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.496723
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131183
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346685
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578918
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829854
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101804
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397452
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719975
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073161
›(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461536
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890573
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366919
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898747
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49627
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12554
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82065
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62027
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51009
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51937
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55678
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64006
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9588
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38082
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92282
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40631
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59769
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34449
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53166
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72547
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95525
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.336914
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.49639
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129176
(407.89, 7.48, 367.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344507
