¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(418.72, 8.37, 366.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156424
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.383461
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.276342
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.791282
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326455
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501327
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.686263
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88355
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095879
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325055
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573175
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842593
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1362
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457232
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809768
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198587
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629458
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101027
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624563
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21365
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88129
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64416
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52403
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.80929
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.78958
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93279
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90023
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09415
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.783418
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.501145
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.388535
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.27993
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.175163
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.78388
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.934324
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490425
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674564
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872365
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085325
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313659
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560831
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829165
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121509
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441159
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792141
¥(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179075
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607826
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073611
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593846
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17902
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84189
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59897
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47172
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48871
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.68231
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.66294
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.67252
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.15752
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.872643
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.604702
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.396451
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.286278
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.180012
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.077489
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.776558
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.926501
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4796
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662961
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859905
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071996
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300987
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548635
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815892
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107066
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425356
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774708
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159845
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583887
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046627
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563646
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14493
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80319
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55461
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42036
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42853
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.55985
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.54078
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.34553
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.0486
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.769647
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.507148
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.295433
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.187586
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.083554
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 8.983176
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.76932
ƒ(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.918768
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.078667
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651513
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847638
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058745
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28666
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533417
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801372
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092816
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409761
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757557
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1409
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560014
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020113
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533926
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11142
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7651
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51099
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36991
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36955
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.44172
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.42291
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.2344
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.943637
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.670346
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.413044
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.197947
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.092322
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 8.990422
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 8.894797
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.762164
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.911123
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.070484
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.241342
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.835464
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045656
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272519
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518077
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784699
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07518
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3928
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740643
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122261
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536541
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99396
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504672
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07849
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72768
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46816
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32038
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31163
Œ(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.32775
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.30914
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.12735
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.842484
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.574592
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.322252
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.103852
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.000351
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 8.947499
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 8.896632
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.755091
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.903569
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.062398
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.232196
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411421
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032693
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258519
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502924
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768255
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057249
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373147
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719878
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102093
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513426
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968263
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47594
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04608
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69093
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42611
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27178
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2548
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.21776
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.19932
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.02424
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.744987
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.48225
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.234652
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.05836
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.003531
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 8.95069
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 8.899786
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.748101
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.896104
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.054408
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.223094
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401647
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593706
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244745
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487992
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752031
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039507
—(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353763
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698544
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07855
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490698
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942985
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447631
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01424
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65483
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3848
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22407
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19906
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.11161
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.09329
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.9249
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.65101
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.393196
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.150128
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.062996
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.008111
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 8.955215
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 8.919104
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.741196
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.88873
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.046516
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214111
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.392004
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583328
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231109
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473239
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735986
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022037
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334634
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67755
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055383
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468344
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918116
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419817
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982929
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61934
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34422
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17721
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14441
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 10.00914
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.990907
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.829185
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.560413
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.307302
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.126003
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.069003
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 9.014048
(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 8.972003
ğ(417.06, 8.18, 368.21) (391.08, 1.93, 357.18) (8.47, 3.06, 4.24) Truck 8.941221
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.734374
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.881446
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.038723
(417.06, 8.18, 368.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205252
