¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(390.73, 14.10, 309.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.228621
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.441483
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.454075
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.467824
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401174
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684053
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990644
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.184168
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.675067
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.658144
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.64216
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.627105
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.612965
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.599729
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.587388
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.575931
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.565351
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.555638
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.546785
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.538786
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.475265
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.552182
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.549971
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.529112
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.523912
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.519842
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.516897
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.515074
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.514375
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.514796
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.563797
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.574555
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.586481
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.599569
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.61384
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409882
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693466
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000837
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.160105
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.632925
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.616096
• (389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.600203
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.585229
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.571166
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.558
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.545722
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.534323
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.523793
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.514124
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.50531
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.524974
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.546488
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.361316
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.732046
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.472626
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.467427
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.46335
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.460389
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.458543
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.457812
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.458194
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.459689
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.462298
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.466025
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.47087
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.476839
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418493
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702783
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011002
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.137377
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.592218
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.575483
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.559676
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.544782
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.530793
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.517694
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.505478
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.494134
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.483654
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.474029
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.46525
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.535998
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.382015
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.379649
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.424385
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.418072
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.427931
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.439051
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.451174
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.46431
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.478468
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.493659
 (389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.404977
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.407533
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.411196
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.41597
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.421858
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427017
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712042
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021036
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357139
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.552902
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.536258
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.520535
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.50572
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.491801
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.47877
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.466613
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.455323
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.44489
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.435307
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.426566
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.546794
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.074761
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.524207
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.371694
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.365391
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.380664
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.389029
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.40091
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.413797
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.427696
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.442618
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.352149
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.354652
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.358255
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.362961
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.368773
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435501
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721213
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030989
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367979
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.514942
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.498385
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.482744
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.468004
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.454156
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.441187
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.429089
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.417852
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.407465
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.397923
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.389218
“ (389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.557352
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.191419
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.183078
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.175828
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.169661
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.335059
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.343105
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.352349
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.364995
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.378646
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.393313
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.409007
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.349614
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.349131
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.349745
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.351456
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443884
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730283
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040857
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378762
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.478296
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.461824
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.446261
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.431594
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.417815
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.404908
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.392866
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.38168
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.371338
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.361836
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.353166
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.567674
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.113989
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.122487
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.131926
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.142312
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.291012
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.298893
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.307737
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.317851
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.331266
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.345685
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.361123
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.513374
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.512895
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.513539
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.515305
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452168
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739285
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05064
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.460234
— (389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.442927
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.426537
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.411051
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.396456
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.382741
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.369894
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.357908
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.34677
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.336474
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.327011
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.318373
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.577752
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.075395
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.083716
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.092971
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.103166
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.11431
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.12641
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.139479
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.153522
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.477816
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.508482
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.560237
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.687797
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460383
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748194
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060337
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.426023
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.408802
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.392492
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.377079
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.362555
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.348902
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.336114
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.32418
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.313091
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.302838
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.293412
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.284807
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.587582
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.038146
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.046298
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.055377
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.06539
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.076345
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.08825
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.532878
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.473402
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.418839
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.419006
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.469044
• (389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.520846
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.574479
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.630013
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.687521
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468545
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757029
(389.96, 14.06, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069927
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.393026
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.375887
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.359654
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.344314
(389.96, 14.06, 309.32) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.329854
