¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.59204
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28815
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21012
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76032
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10602
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183049
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450104
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683627
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933494
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201454
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489435
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782681
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194609
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867886
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59846
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40228
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27318
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80989
´(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1638
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207638
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462935
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697342
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948176
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217189
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506355
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802724
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310121
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984655
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68675
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51803
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33692
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85942
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2219
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232374
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475933
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71123
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963061
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233169
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523498
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823268
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417375
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10355
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7783
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63538
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40129
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90895
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28036
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257183
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48913
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725317
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978166
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249361
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540933
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911109
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521996
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22447
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87998
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75428
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46627
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9584
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280484
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502461
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739583
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993459
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265747
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567525
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00383
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628318
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.328
¸(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98278
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84719
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53194
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00783
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293212
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516011
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754031
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0089
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291728
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610637
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097866
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736296
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41041
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08678
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90623
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59819
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05718
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305995
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529669
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768705
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034063
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332029
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658096
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193207
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845952
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49382
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19197
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96585
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66511
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13788
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319017
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543557
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792869
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071773
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37276
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737585
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289861
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957271
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57821
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29832
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0259
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73263
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22722
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33218
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566542
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828258
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109908
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413928
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818149
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387915
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06596
±(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6636
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40585
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0866
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80081
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3168
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353874
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599825
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863987
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148474
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455602
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899799
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487245
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14273
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75006
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50413
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1477
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82339
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40664
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385176
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633431
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900111
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18741
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50295
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982504
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587955
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22023
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83752
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5592
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19621
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84331
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416823
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66734
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936615
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22682
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577724
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066296
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68999
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29859
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92597
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6148
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21428
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8599
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448767
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701648
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973519
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266593
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653327
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151233
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793342
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37783
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01542
·(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6456
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2325
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87206
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480929
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736223
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010768
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306791
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729985
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2377
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882565
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45783
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10593
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66217
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25084
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88451
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513464
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77112
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048368
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34741
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807427
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329691
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954496
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53865
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04257
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67887
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26933
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89727
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546283
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806429
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086358
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416056
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885748
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422712
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02711
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61409
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96336
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69571
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28793
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91029
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579398
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841997
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124741
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486842
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965021
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516726
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10032
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54149
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88569
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71265
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30667
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92357
³(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57732
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612796
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877917
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163453
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558325
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045199
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61178
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1532
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47033
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80956
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7297
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32554
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93716
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59239
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646517
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914202
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202602
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630585
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126212
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69589
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08783
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4006
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.735
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74682
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34454
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95104
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60772
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680507
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950774
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252527
(380.57, 14.77, 269.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703556
