¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ(437.23, 13.97, 286.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54122
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 8.083282
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 8.062468
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 8.042957
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 8.024736
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 8.007792
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.992108
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.977673
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.964478
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.952511
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.941765
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.932228
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.923897
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.916763
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.910822
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.906069
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.9025
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.900114
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.898908
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465015
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.645094
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838315
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045175
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262448
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496955
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750769
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026297
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326418
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654511
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024813
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 8.069902
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 8.046618
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 8.024663
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 8.004016
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.984667
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.966595
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.94979
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.934236
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.919924
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.906841
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.894977
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.884326
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.874874
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.866621
ı(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.859554
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.853673
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.84897
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.845444
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.843092
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.84191
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47009
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650502
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844158
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051074
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268817
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503851
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758238
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034428
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335273
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664207
(437.18, 14.06, 286.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037124
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 8.01296
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.989856
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.968072
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.947589
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.928391
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.910465
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.893794
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.878366
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.864172
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.851197
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.839433
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.828872
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.819503
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.811324
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.804324
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.798499
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.793844
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.79036
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.78804
(437.18, 14.06, 286.87) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 7.786882
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274355
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507053
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758718
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031694
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328801
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66188
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035214
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390577
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698174
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030612
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.70157
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.609092
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.593667
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.579575
ö (437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.566805
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.555349
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.545197
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.536343
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.528776
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.522494
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.558915
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.375741
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.373327
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.403185
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.464694
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.462428
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.461427
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.461687
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.463212
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.467782
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.489868
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263295
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495099
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745769
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01765
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313482
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646821
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018563
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384783
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691927
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075333
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.809031
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.792053
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.776447
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.670694
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.653996
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.638648
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.62464
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.61196
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.600599
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.59055
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.581802
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.574352
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.568192
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.551798
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.607553
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.60907
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.611874
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.615964
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.629551
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.651173
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.674201
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252245
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483149
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732792
Ù (437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003555
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298113
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631702
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001864
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379256
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685965
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122511
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.001493
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.984303
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.968513
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.6121
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.595493
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.58023
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.566297
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.553682
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.544056
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.538055
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.533333
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.52989
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.527721
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.526828
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.797767
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.799469
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.802486
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.806823
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.821431
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.844028
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.868067
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241148
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471191
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719838
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989482
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282754
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616481
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985081
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373966
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680288
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16953
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917223
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.186531
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.170558
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.787237
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.774621
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.76335
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.75341
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.7448
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.737505
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.731526
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.726858
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.723495
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.721437
¹ (437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.72068
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.997944
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.999851
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.003101
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.0077
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.02341
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.047057
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.072187
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230069
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459217
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706896
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975405
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26755
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601217
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968258
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368977
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674893
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216377
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972229
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64874
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.383327
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.36862
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.978557
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.967197
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.9572
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.948561
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.94127
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.935325
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.930719
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.927449
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.925515
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 8.924912
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.208846
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.210975
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.214478
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.219363
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.236268
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.261049
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.287352
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218968
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447247
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693904
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96133
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253608
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585916
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951369
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355139
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66977
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263031
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01838
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62207
é (437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18847
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.59085
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.193582
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.182137
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.17209
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.163428
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.15615
(437.36, 14.12, 287.56) (426.17, 13.84, 303.42) (8.74, 12.72, 16.26) Truck 9.150248
