¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.234693
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.17186
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.3718
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588689
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82477
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084034
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36893
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682864
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031631
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418813
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852752
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343639
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.898023
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.534206
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27635
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18056
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43359
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03216
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20018
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5836
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.889349
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.997893
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.1133
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.236219
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.367384
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.507624
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.657746
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.817209
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.98875
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.173763
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37386
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590926
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827201
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.086705
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371863
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6861
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035099
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42268
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.856699
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347966
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.902952
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.539113
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18462
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17943
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44107
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0415
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22914
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54976
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.890413
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.999022
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.1145
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.237497
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.368748
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.509083
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.659427
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.819013
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.990692
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.175858
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.376126
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593385
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829877
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.089637
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375084
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689654
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038918
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42694
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.861479
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.352796
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.908451
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36432
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19081
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17923
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44957
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0522
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25843
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51731
ˆ(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.891576
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.000256
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.115812
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.238895
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.370238
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.510677
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.66116
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.820981
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.992809
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.178143
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378598
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596068
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.832796
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092831
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378593
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693526
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04309
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431592
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866702
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.358122
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914518
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3703
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19779
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17991
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45914
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06776
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25718
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48623
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.892839
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.001596
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.117237
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.240412
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.371858
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.512408
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.663016
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.823113
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.995103
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.180617
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.381276
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598975
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83596
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096288
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38239
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697717
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047615
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.43664
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872367
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36395
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670156
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37695
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20554
”(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18147
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46512
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06806
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25753
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45654
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.894201
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.003042
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.118774
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.24205
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.373605
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.514276
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.665017
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.825408
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.997572
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.183281
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.38416
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602106
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839366
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100008
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386476
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702227
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052494
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.442082
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878476
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07503
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67248
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38427
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21411
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19006
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45792
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06956
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26781
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47634
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.895664
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.004594
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.120425
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.243806
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.37548
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.516281
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.667165
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.827867
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.000219
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186138
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.38725
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605461
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843016
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10399
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390852
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707056
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057725
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447919
§(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5506
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077623
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67708
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39229
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22347
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20112
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45174
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07232
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28769
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50342
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.897225
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.006252
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.122187
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.245684
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.377483
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.518424
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.669462
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.830491
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.003043
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.189185
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390547
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.60904
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846912
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108237
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395518
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712205
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063314
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454154
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55338
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080775
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684632
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40101
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23364
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21319
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4466
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07627
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30919
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44495
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.898887
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.008015
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.124061
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.247681
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.379614
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.520703
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.671905
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.833279
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.006043
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.192422
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.394051
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.612844
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851053
¯(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112747
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400474
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717676
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069257
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087936
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556635
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086145
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69277
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41041
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24459
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22613
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4425
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08148
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33222
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38837
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.900648
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.009884
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.126049
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.249797
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.381873
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.523118
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.674493
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.836232
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.009221
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.19585
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.397762
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616874
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855439
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11752
(372.92, 7.01, 361.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40572
