¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¥(378.86, 14.80, 303.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 19.77627
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 20.83468
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.56334
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.11485
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.00398
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.89755
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.79547
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.69767
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.60405
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.51456
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 21.61981
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657757
è(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23164
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89383
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64945
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47239
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42242
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53146
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82667
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29112
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94305
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 18.10275
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 18.48139
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 19.05727
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 20.77403
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.09712
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.98635
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.88002
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.77806
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.68036
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.7944
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 22.92264
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.05577
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 23.32085
(378.77, 14.82, 303.13) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 24.35471
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639555
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20188
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85994
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61062
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43144
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37489
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47553
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76656
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21661
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.06237
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.35338
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.69897
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 19.00558
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620715
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17469
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82521
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57074
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38943
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32606
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41824
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70512
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.10727
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.06865
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.03275
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.51634
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601282
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15072
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78954
Â(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52986
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34639
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27614
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35957
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63811
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05119
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.11564
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.07968
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.47103
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83541
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581215
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12597
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75301
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48796
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30238
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22507
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29966
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56145
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96234
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.16541
(378.77, 14.82, 303.13) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 17.12938
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52697
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60492
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560463
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10049
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72029
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44518
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25746
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17287
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23849
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47798
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87235
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46843
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31737
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4219
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37695
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539101
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07428
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69057
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40147
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21157
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11973
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17181
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39345
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78123
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19796
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30253
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28261
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51715
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04731
º(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66011
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35686
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16472
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06552
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09951
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30795
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68916
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27053
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07743
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19859
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19781
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494686
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01962
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62882
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31869
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11707
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01033
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04077
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22149
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5961
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17012
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88756
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10439
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11308
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471609
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991221
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59674
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28217
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06858
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95424
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98158
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13417
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5022
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06883
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63733
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98362
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99738
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447943
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962342
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56392
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24488
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01976
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89723
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91582
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04599
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40742
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95801
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39198
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83175
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8631
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423783
Â(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935347
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53038
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20669
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97772
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83941
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84824
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97425
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3119
(378.77, 14.82, 303.13) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 17.36566
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15153
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67921
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70765
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397142
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907763
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49612
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16772
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93308
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78073
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77977
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90186
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21568
(378.77, 14.82, 303.13) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 16.82053
(378.77, 14.82, 303.13) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 17.85044
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8094
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4246
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365581
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87956
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46119
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12799
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88748
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72763
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71047
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82859
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11264
(378.77, 14.82, 303.13) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 16.89379
(378.77, 14.82, 303.13) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 17.80102
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18364
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14779
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333594
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848642
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42554
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0875
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84119
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67967
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6403
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7545
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0058
(378.77, 14.82, 303.13) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 16.9702
(378.77, 14.82, 303.13) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 17.75116
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91875
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88819
¿(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46603
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301109
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812274
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38924
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04634
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79407
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63086
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57034
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67966
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86653
(378.77, 14.82, 303.13) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 17.04982
(378.77, 14.82, 303.13) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 17.70086
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81347
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64804
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16279
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268183
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775527
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35235
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00443
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74611
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58124
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51287
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60401
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72849
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01928
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55342
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71129
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61839
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88654
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234867
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74123
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31479
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96188
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69747
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53096
(378.77, 14.82, 303.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45461
