¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(336.83, 7.62, 327.39) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 8.266938
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286692
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610125
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96485
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.35557
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787977
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.272903
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.81902
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43514
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13554
¡(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71476
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72464
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90187
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29401
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95481
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97865
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64029
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.832716
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031066
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244349
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474271
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722814
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99307
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28823
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61181
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.9667
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357613
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.790244
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.276706
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.823297
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43998
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14107
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93048
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7333
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90715
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29287
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96247
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99732
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64894
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833443
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031849
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245191
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475179
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723797
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994424
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289786
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613513
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.968572
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359678
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.792537
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.280524
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.827588
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44484
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14457
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9347
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74198
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9126
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29161
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9703
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01599
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64649
„(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83419
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032651
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246054
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47611
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724806
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995801
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291362
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615238
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.970469
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361771
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.794858
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.284357
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.831898
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44972
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14805
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93897
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85284
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91813
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2903
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97827
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03465
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6439
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834953
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03347
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246936
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477064
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.725876
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997198
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292954
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61698
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972382
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363884
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.797202
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.288201
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.836217
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45462
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15174
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94329
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85786
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94973
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2889
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98648
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05332
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64112
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835734
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034308
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247839
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478036
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72718
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998615
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294564
ü(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618742
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.974318
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366021
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.800295
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.292057
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.840554
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45953
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15554
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94765
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86293
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95869
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25706
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99479
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07201
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63815
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836531
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035165
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24876
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479032
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728502
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000051
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29619
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620522
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976274
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368181
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.803879
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.295925
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.844904
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46445
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15938
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95207
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86935
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96768
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26493
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83414
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09063
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63498
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837345
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03604
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249701
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480048
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729841
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001507
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297832
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62232
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978251
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370363
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.807465
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.299805
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.849269
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46939
î(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16326
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95654
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87724
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9767
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27283
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84525
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76696
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63169
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838177
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.036931
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250662
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481085
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7312
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002981
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299492
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624136
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980247
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.372568
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.811052
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.303696
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.853643
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47435
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16719
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96105
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88513
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98574
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28076
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85656
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.77814
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22479
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839025
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037842
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251642
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482144
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.732575
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004476
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301168
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62597
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982264
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374795
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.814637
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.307596
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.858031
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47932
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17115
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96561
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89302
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9948
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28872
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8673
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78932
é(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.23654
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.42977
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839888
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038771
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252642
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483222
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733967
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005989
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302859
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627823
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984301
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377044
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818225
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.311507
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.862429
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48431
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17516
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97021
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90091
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00388
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2967
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.87808
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.80047
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24851
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.45198
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84077
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039715
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25366
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484514
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735376
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00752
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304567
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629694
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986356
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.379312
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.82181
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.315429
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.866838
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48895
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1792
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97486
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9088
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01298
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30471
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88891
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81161
(337.22, 7.58, 329.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.26069
