¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(406.43, 7.32, 367.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.32443
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.680775
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.30106
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.02203
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.85139
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.81779
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.95807
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02749
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28517
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.60274
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.59155
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.76136
À (405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.68742
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.57691
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.47714
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.38157
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.28938
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.20047
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.11475
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.63709
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.820762
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.017419
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.223896
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.446042
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.686483
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.946729
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.230608
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.540154
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.88146
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.257847
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.677218
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.149735
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.688376
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.31715
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.03886
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.87089
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.84065
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.98522
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08198
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38311
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.61304
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.594
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.58323
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.47968
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.37971
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.28323
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.19014
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.10035
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.01377
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.93031
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.636237
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.819848
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.016752
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.225239
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.44749
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.68776
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.948114
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.231819
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.541473
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.882781
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.259661
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.679226
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.153452
¨ (405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.696421
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.33203
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.05581
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.89054
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.86368
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.01259
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13678
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48209
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.62555
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.5969
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.39978
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.28807
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.19061
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.09656
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.00583
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.91832
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.83394
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.75263
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.635429
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.818983
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.015825
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.226661
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.449018
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.689126
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.949593
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.233126
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.5429
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.884209
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.261578
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.682644
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.159103
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.710727
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.3469
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.07287
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.91032
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.88688
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.04017
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1919
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57129
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.6403
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.61193
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.2625
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.12778
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.00853
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.91679
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.82829
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.74295
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.66069
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.58141
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.634669
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.81817
Ë (405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.014951
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.226472
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.450633
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.690624
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.951167
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.234529
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.544431
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.885741
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.263601
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.686172
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.166125
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.724781
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.36187
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.09005
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.93023
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.91024
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.06795
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24733
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56213
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.65729
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.62951
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.27358
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.99767
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.86984
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.74636
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.65724
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.57396
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.4937
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.46701
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.633955
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.817405
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.014131
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.22559
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.452327
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.692455
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.952832
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.236026
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.546064
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.88738
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.265728
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.689799
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.173231
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.738017
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.37693
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.10734
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.95029
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.93377
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.09594
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30305
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55393
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.67654
¼ (405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.64967
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.2928
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.95492
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.74643
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.62507
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.50783
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.41106
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.34286
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.36268
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.633288
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.81669
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.013363
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.224765
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.452568
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.694374
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.954591
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.23772
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.547803
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.889124
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.267956
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.693522
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.185812
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.75133
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.39209
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.12475
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.97047
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.95746
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.12413
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35907
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54671
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.69805
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.67243
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.31447
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.9756
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.71295
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.57914
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.44991
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.32508
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.28209
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.312
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.632668
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.816026
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.012651
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.223998
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.451741
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.696383
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.956478
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.239732
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.549645
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.890972
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.270288
¯ (405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.699041
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.198151
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.76472
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.40733
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.14226
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.99079
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.98131
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.15252
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41539
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54044
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.72186
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.6978
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 14.33864
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.99866
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.73505
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.60082
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.47118
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.34596
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.30366
(405.52, 7.35, 367.01) (377.92, 2.35, 346.82) (7.07, 3.65, 8.18) Truck 13.33366
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.632095
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.815413
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.011992
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.223289
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.450976
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.696997
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.95875
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.241846
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.551593
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.892927
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.272734
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.705626
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.21007
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.778189
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.42267
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.15987
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.01123
(405.52, 7.35, 367.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.00532
