¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467284
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235043
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465585
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714869
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985233
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280643
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606712
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964602
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361198
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825487
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.345848
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.935402
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40214
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28056
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28139
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21418
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67021
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30636
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234865
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465393
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714662
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985008
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280725
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606801
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.9647
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363086
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.827596
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.348219
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.936816
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40479
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29202
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30024
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30203
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76178
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39177
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234639
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465148
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714396
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984719
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280722
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606798
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964696
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.364785
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.829497
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350357
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.937951
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61316
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30295
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3188
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39099
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85631
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47338
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234362
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464848
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714073
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98437
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280636
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606704
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964593
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366299
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831187
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350085
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.938802
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61255
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31332
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.337
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43534
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9489
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.55262
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234036
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464496
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71369
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983956
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280466
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606518
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964389
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367626
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.832669
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.348894
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.939368
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61374
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43464
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35486
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45632
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04396
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.63489
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233661
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464093
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713254
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983482
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280213
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606241
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964084
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368766
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.833943
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.34755
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.939655
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61452
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43555
ˆ(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41533
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4769
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14209
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.71298
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233236
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463633
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712756
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982943
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279877
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605873
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963705
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369716
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835008
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.346335
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.939657
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61487
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43596
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41654
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49713
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24336
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.78677
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232763
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463122
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712202
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982343
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279456
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605412
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963438
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370479
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.83586
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.346087
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.939374
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6148
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43588
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41711
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55356
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34785
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.85612
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23224
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462557
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711591
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98168
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278953
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60486
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963063
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371054
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.836502
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.34559
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.938808
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61431
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43531
ü(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41703
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55059
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46081
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.92092
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23167
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461942
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710924
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980958
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278366
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604218
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962582
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371443
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.836936
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.344842
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.937963
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6134
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43425
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41629
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54702
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99175
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.98107
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23105
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461272
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7102
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98017
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277696
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.603483
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961991
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37164
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.837158
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.343843
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.936831
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61206
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43262
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41489
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54285
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99955
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.03644
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230382
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460552
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709419
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979322
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276945
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60266
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961295
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371652
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.837171
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.3426
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.93542
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6103
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4301
ƒ(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41285
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53808
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00617
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.08694
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.229666
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459778
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708584
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978413
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276109
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601746
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960491
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371475
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.836972
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341108
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.933726
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60812
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42712
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41015
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53271
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0116
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.13246
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.228901
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458952
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70769
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977443
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275193
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600741
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95958
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.371109
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.836563
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339366
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.931751
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60552
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42366
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40679
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52675
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01583
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.17293
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.228088
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458074
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706739
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97647
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274193
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.599645
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95856
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.370553
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835666
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.337378
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.929496
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6025
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41974
…(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40279
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52019
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01886
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.20827
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227227
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457143
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.705733
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975477
(384.07, 6.73, 353.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273111
