¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85513
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.32217
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919932
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224921
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453997
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681449
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901212
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133806
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380314
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707469
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.56889
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.54335
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.51949
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.49731
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.47678
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.45789
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.44062
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.42496
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.4109
ş(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.39843
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.38754
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.37822
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.37046
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.36426
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.35961
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.35651
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.35495
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.35495
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923333
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241472
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47279
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694211
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914679
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148039
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395373
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657937
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.60378
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.57817
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.55426
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.53203
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.51145
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.49252
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.47521
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.45953
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.44544
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.43295
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.42204
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.41271
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.40494
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.39874
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.3941
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.39101
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.38947
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.38949
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926579
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245003
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49194
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707407
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928613
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162755
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410963
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674463
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.67841
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.65285
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.629
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.60683
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.58634
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.56749
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.55029
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.53471
û(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.52074
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.50838
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.49761
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.48843
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.48083
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.4748
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.47034
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.46744
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.46611
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.46634
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929679
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248356
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511074
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721045
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943017
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178005
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427083
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69156
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62929
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.7422
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.71821
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.69592
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.67531
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.65636
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.63907
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.62342
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.60939
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.59698
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.58618
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.57698
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.56937
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.56335
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.5589
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.55604
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.55475
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.55504
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933728
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251572
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524442
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735161
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957911
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193724
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443745
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709234
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48229
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.90816
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.88431
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.86217
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.84175
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.82301
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.80595
ş(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.79055
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.7768
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.76469
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.75421
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.74535
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.73811
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.73248
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.72845
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.72603
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.72521
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.726
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939201
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255781
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538252
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749706
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973271
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209983
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460958
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727478
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33405
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.21886
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.19587
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.17464
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.15515
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.13738
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.12133
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.10698
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.09433
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.08335
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.07405
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.06641
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.06043
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.05611
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.05344
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.05242
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.05306
(443.42, 14.34, 265.55) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.05534
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944556
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261583
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550349
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764727
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989119
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226737
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478721
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746313
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.10902
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.09247
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.07749
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.06405
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.05214
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.04176
ş(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.0329
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.02554
(443.42, 14.34, 265.55) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 12.73637
(443.42, 14.34, 265.55) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 12.72725
(443.42, 14.34, 265.55) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 13.14597
(443.42, 14.34, 265.55) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 13.61253
(443.42, 14.34, 265.55) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 13.9704
(443.42, 14.34, 265.55) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 13.39121
(443.42, 14.34, 265.55) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 13.13579
(443.42, 14.34, 265.55) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 13.13815
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949752
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267223
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561188
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776376
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004047
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24401
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496998
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765726
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.944048
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.98547
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.01769
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.01635
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.004
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.965418
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.901062
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.814984
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.664059
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.380449
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.37696
(443.42, 14.34, 265.55) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 12.72946
(443.42, 14.34, 265.55) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 13.61111
(443.42, 14.34, 265.55) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.48957
(443.42, 14.34, 265.55) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.44147
(443.42, 14.34, 265.55) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 13.13099
(443.42, 14.34, 265.55) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 13.13531
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954806
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272726
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560755
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78825
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.996674
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.974931
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515264
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785721
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.964701
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.00772
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.04113
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.03985
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.02831
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.98961
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.925777
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.840249
‹ (443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.827743
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.822463
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.88397
(443.42, 14.34, 265.55) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 13.02119
(443.42, 14.34, 265.55) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 15.02778
(443.42, 14.34, 265.55) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 16.82322
(443.42, 14.34, 265.55) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 16.82266
(443.42, 14.34, 265.55) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 16.82461
(443.42, 14.34, 265.55) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 16.82908
(443.42, 14.34, 265.55) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 16.83607
(443.42, 14.34, 265.55) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 13.1301
(443.42, 14.34, 265.55) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 13.13637
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959725
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278057
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559709
(443.42, 14.34, 265.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800527
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.808602
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.666636
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.575758
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.504813
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.464853
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.426522
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.415746
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.414721
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.41495
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.448856
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.486259
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.538877
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.625099
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.72793
(443.42, 14.34, 265.55) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 8.905336
(443.42, 14.34, 265.55) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 14.26468
(443.42, 14.34, 265.55) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 16.42809
