¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(394.46, 12.59, 327.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29588
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66442
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52942
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13926
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28235
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49519
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68487
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98065
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48549
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03338
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62994
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28545
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00833
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80276
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68526
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32451
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48361
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72198
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76465
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06087
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57246
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12796
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73444
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40312
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13522
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94142
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84481
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51291
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68863
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84801
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14195
º(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66041
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22367
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84315
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51992
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.26155
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08703
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00697
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70462
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89756
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93446
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22389
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74934
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32356
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95098
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.63612
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39215
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23485
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.17134
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8997
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11047
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02409
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30669
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84016
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42341
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05817
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75383
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52739
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38488
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.33845
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09818
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32739
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11698
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39035
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93288
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52253
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16666
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87683
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66455
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53556
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5089
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30011
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54848
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21324
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47566
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02476
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62278
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27661
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00259
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80242
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69012
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.68208
º(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50554
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77376
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31341
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.561
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11761
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72417
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39226
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12922
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94193
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84732
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.85855
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71398
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00333
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41727
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6472
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.21146
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82779
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50892
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2569
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08504
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00688
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.03983
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91333
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23315
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52484
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73426
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30628
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93558
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62615
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38624
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23026
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.17052
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.22408
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11603
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46306
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63625
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82216
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40387
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04351
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74479
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51887
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3782
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.33716
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41132
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32205
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75163
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91092
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50371
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15264
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86486
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65322
‘(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52946
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50632
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60114
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53153
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87117
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00224
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60437
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26299
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98786
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79092
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68289
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.67803
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.78872
(394.27, 12.58, 327.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74447
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738651
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995203
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27057
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566942
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886702
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008022
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022575
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038551
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055892
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07468
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09489
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116579
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13972
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164375
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190517
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218183
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247435
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27822
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310608
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345126
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385508
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427627
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47156
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51735
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564984
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61454
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666069
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719618
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775271
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832992
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892895
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761646
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019855
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297069
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595478
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917528
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014862
¶(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029468
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04547
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062894
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08171
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102005
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123753
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146922
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171638
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197841
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225567
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254851
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285729
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318212
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352304
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388077
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42551
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466306
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511968
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559595
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609116
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660573
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714054
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769608
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827287
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88712
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784843
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044693
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32377
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624292
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948655
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02293
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037594
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053653
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071105
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09001
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110336
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132145
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155407
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180185
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206453
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234275
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263597
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294574
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327125
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361287
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397101
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434638
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473881
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514901
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557683
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605058
¼(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656486
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709936
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765427
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823046
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882815
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808221
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069755
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350708
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653311
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980037
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032202
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046895
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063015
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080588
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099555
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119918
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141821
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165149
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189996
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216362
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244255
(393.95, 12.58, 327.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273676
