¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(385.44, 11.72, 325.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70932
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097411
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179571
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314129
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599319
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904043
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13755
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32209
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51505
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02429
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96712
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8248
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86099
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0571
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74712
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50088
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301489
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512074
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736362
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975691
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223474
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486828
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749357
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81999
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893085
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968767
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047108
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128193
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212147
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404877
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696758
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00886
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27714
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46831
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81676
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70548
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59402
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68786
­(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85278
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49386
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41546
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310952
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522099
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747052
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987092
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235886
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500082
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704341
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774093
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846287
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921031
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998387
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078461
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161366
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247175
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498684
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797533
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11735
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4232
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63465
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45396
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37211
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46021
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65486
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24903
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33328
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.8775
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320564
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532336
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757927
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998704
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248602
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513673
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660797
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729654
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874826
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951246
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030345
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112229
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197058
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309254
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595724
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901852
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2298
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57615
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21336
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15856
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1091
©(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4631
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97783
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25685
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.1754
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330319
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542741
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76903
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010543
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261585
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527532
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618614
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686679
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757154
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830099
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905636
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983806
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064726
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148518
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235284
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40282
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6962
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01004
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34645
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98301
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92039
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80939
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25081
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71235
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18578
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52461
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332059
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553392
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780365
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02262
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274849
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512835
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577824
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645107
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714798
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786881
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861562
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938816
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018833
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101644
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187384
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27613
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499722
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800394
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12228
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46764
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66048
³(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58201
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00115
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45621
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.11784
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99125
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330283
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564171
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791871
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034922
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288383
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474132
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538377
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60492
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673796
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745121
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818932
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89534
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974439
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056324
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141108
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228878
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319761
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600223
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908554
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23891
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41219
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36337
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76085
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20903
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.05296
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39676
(386.08, 11.75, 326.01) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 24.55873
(386.08, 11.75, 326.01) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 24.62674
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328636
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563053
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803628
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047457
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302183
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436678
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500261
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566069
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634191
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704733
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777753
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853357
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931578
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012606
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096447
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183245
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273148
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408926
¸(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704573
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02094
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13614
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14734
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4869
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91425
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95246
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.89088
(386.08, 11.75, 326.01) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 24.37439
(386.08, 11.75, 326.01) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 24.44132
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327027
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561347
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812371
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060211
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31628
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400566
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46344
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52858
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595972
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665785
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738007
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812788
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89024
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970346
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053314
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139206
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228145
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320239
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509745
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813001
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13784
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87891
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10483
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59594
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69977
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20141
(386.08, 11.75, 326.01) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 24.19634
(386.08, 11.75, 326.01) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 24.26225
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325494
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559712
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810616
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07319
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305604
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365667
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427914
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492353
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55906
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628139
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699654
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773685
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850298
µ(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92963
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011753
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096754
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184769
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275908
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370257
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614484
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925785
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57556
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74394
(386.08, 11.75, 326.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33753
