¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(377.58, 15.54, 291.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84536
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451251
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99041
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59654
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28271
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06585
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96788
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01794
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25551
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7461
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61785
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94636
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31481
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.5802
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.710989
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.849123
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.996372
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153636
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321942
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502331
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695114
å(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903553
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128781
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372863
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638077
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927114
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243648
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591685
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969892
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38501
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469469
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01084
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61952
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30883
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09577
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00246
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05838
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30349
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79154
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67402
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07617
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38763
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.585001
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.715758
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.854198
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.001781
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.159415
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.328127
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508722
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70209
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911075
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136911
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38168
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647569
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937509
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255045
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604232
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.98239
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.398872
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861881
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03188
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64324
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33578
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11942
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03817
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10023
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35311
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83875
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73252
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21362
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61945
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.589911
Î(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.720654
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.859407
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.007334
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.165346
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.334477
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.515292
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70926
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918805
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145269
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390744
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657346
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948201
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.266765
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617077
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995302
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413198
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.876767
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05363
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66776
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36362
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14009
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07511
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14345
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40172
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88791
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7934
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35537
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92653
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.594925
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.725676
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.864751
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.013031
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.171432
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.340992
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522045
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716623
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926744
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153855
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400058
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667407
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95919
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278817
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629585
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.008631
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.427985
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.892174
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.410247
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69302
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38537
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16415
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10629
Å(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18809
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43629
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93898
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86891
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50148
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.599843
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.730823
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.870227
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.018871
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.17767
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.347671
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52898
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72418
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934893
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162668
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409617
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67774
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970479
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291195
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642466
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.022375
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.443239
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.908102
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.428118
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71906
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40509
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19111
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13764
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23417
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47242
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99194
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96574
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65211
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.604805
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.736095
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.87584
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.024856
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.184064
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.354518
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.536096
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73193
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943251
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171708
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419415
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688346
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982063
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303905
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65539
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.03654
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.45896
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.924558
Ğ(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.446583
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02979
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42567
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21899
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17008
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.272
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51011
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04687
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05588
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76221
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.609886
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.741493
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.881586
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.030982
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.190612
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36149
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543394
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739874
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951819
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180975
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429382
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699224
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993951
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316946
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668596
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051126
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475152
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.941542
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.465645
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04948
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44706
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24783
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20362
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30522
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54938
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10379
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14144
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87394
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.615084
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.747018
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.887466
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.037254
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.197313
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.368464
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550875
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748011
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960598
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190475
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439604
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710378
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00614
È(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.33032
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682183
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.066134
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491819
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959057
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.48531
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06985
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73321
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27765
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23831
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33978
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59026
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16265
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22975
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98933
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.620401
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.752667
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.893481
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.043668
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.204168
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.375606
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55861
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756344
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969587
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2002
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450075
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721805
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018629
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344027
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.696151
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.081568
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507327
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.977107
(376.64, 15.35, 292.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.505579
